household_id,person_id,age,gender,education,hhincome_broad,vehicle_count,trip_id,mode_class,distance_miles,depart_time_hour,depart_time_minute,depart_time_second,dest_purpose_cat
23215872,2321587201,18-24 years,Female,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587201007,Walk,0.440552,18,1,14,Home
23215872,2321587201,18-24 years,Female,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587201008,Transit,1.166313,19,12,0,Shopping
23215872,2321587201,18-24 years,Female,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587201009,Transit,1.115983,19,30,0,Home
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202001,Walk,0.420047,14,16,0,Social/Recreation
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202002,Walk,0.283967,17,9,0,Meal
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202003,Walk,0.266568,17,41,0,Shopping
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202004,Walk,0.257248,17,45,0,Meal
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202005,Walk,0.227422,18,54,0,Shopping
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202006,Transit,1.501233,19,7,0,Home
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202009,Walk,0.468514,16,37,0,Meal
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202010,Walk,0.196353,17,3,0,Shopping
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202011,Walk,0.358531,17,8,0,Home
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202012,Transit,1.176877,19,11,0,Shopping
23215872,2321587202,18-24 years,Male,a Bachelor degree,"$200,000 or more",0 (no vehicles),2321587202013,Transit,1.09672,19,40,0,Home
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201005,Walk,0.2355,9,15,0,Social/Recreation
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201001,Walk,0.720791,5,41,0,Home
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201002,Bike/Micromobility,0.471621,6,26,0,Meal
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201003,Bike/Micromobility,0.745024,6,54,0,Work
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201006,Walk,5.167944,9,26,0,Shopping
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201007,Walk,0.378415,11,36,0,Meal
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201009,Walk,0.462922,16,12,0,Home
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201012,Walk,0.184547,19,50,0,Shopping
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201013,Walk,0.184547,20,0,0,Home
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201014,Walk,0.367852,23,43,7,Shopping
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201015,Walk,0.372823,23,46,0,Home
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201016,Walk,0.481563,14,28,0,Shopping
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201017,Walk,0.130488,17,1,0,Shopping
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201018,Transit,2.212081,20,35,0,Shopping
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201019,Walk,0.119303,23,49,0,Social/Recreation
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201020,Walk,0.804054,4,13,0,Escort
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201021,Walk,0.302608,4,34,0,Home
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201024,Walk,0.150372,23,19,0,Meal
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201025,Walk,0.33989,0,41,0,Business/Errand
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201026,Walk,0.900367,0,50,0,Social/Recreation
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201027,Walk,0.254762,1,21,0,Social/Recreation
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201028,Walk,0.418183,20,30,0,Social/Recreation
23215952,2321595201,25-34 years,Female,High school graduate,"$25,000-$49,999",0 (no vehicles),2321595201029,Transit,0.886697,22,5,0,Home
23198126,2319812602,65-74 years,Male,college education,"$200,000 or more",2 vehicles,2319812602007,Drive,6.768596,8,39,0,Shopping
23198126,2319812602,65-74 years,Male,college education,"$200,000 or more",2 vehicles,2319812602008,Drive,1.803841,9,7,0,Shopping
23198126,2319812602,65-74 years,Male,college education,"$200,000 or more",2 vehicles,2319812602012,Drive,6.357249,10,25,0,Shopping
23198126,2319812602,65-74 years,Male,college education,"$200,000 or more",2 vehicles,2319812602013,Drive,2.195926,16,17,0,Meal
23198126,2319812602,65-74 years,Male,college education,"$200,000 or more",2 vehicles,2319812602014,Drive,6.223654,20,12,0,Home
23198126,2319812602,65-74 years,Male,college education,"$200,000 or more",2 vehicles,2319812602015,Drive,6.349792,11,13,0,Shopping
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501004,Walk,0.201946,11,38,0,Social/Recreation
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501005,Walk,0.159071,11,43,0,Social/Recreation
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501006,Walk,0.18579,12,54,25,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501008,Walk,0.232393,13,32,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501011,Walk,0.075807,14,8,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501013,Walk,0.075807,14,17,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501014,Drive,1.254548,16,37,0,Social/Recreation
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501018,Drive,1.870327,8,16,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501020,Walk,0.154721,11,18,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501021,Walk,0.092584,11,44,0,Social/Recreation
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501022,Walk,0.193246,12,43,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501030,Walk,0.075807,9,48,45,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501031,Walk,0.196353,10,4,0,Social/Recreation
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501043,Drive,2.257442,13,38,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501044,Drive,4.882113,14,10,0,Escort
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501049,Drive,4.968484,7,35,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501051,Walk,0.185169,11,23,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501054,Drive,4.265713,14,59,0,Escort
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501055,Drive,0.704014,15,16,0,Escort
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501058,Walk,0.163421,17,8,51,Social/Recreation
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501059,Walk,0.495854,17,25,0,Social/Recreation
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501060,Walk,0.520088,17,38,0,Social/Recreation
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501064,Drive,4.334064,7,20,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501065,Walk,0.190761,8,41,0,Social/Recreation
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501068,Walk,0.243578,11,30,18,Social/Recreation
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501069,Walk,0.180198,12,30,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501071,Walk,0.206917,13,32,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501072,Drive,1.739218,15,6,0,Escort
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501081,Walk,0.07705,7,45,0,Work
23198315,2319831501,35-44 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319831501082,Walk,0.201946,8,21,0,Work
23198588,2319858801,25-34 years,Female,a Bachelor degree,"$50,000-$74,999",0 (no vehicles),2319858801005,Transit,0.322492,8,31,40,Social/Recreation
23198588,2319858801,25-34 years,Female,a Bachelor degree,"$50,000-$74,999",0 (no vehicles),2319858801006,Transit,1.9306,8,35,0,Home
23198588,2319858801,25-34 years,Female,a Bachelor degree,"$50,000-$74,999",0 (no vehicles),2319858801016,Walk,2.76013,17,41,0,Social/Recreation
23198588,2319858801,25-34 years,Female,a Bachelor degree,"$50,000-$74,999",0 (no vehicles),2319858801017,Walk,2.922308,21,58,0,Home
23198588,2319858801,25-34 years,Female,a Bachelor degree,"$50,000-$74,999",0 (no vehicles),2319858801018,Walk,0.34424,13,33,0,Meal
23198588,2319858801,25-34 years,Female,a Bachelor degree,"$50,000-$74,999",0 (no vehicles),2319858801019,Walk,0.354182,14,0,0,Home
23198677,2319867701,25-34 years,Female,a Graduate degree,"$75,000-$99,999",0 (no vehicles),2319867701017,Walk,0.70712,10,17,0,Work
23198677,2319867701,25-34 years,Female,a Graduate degree,"$75,000-$99,999",0 (no vehicles),2319867701018,Walk,0.580361,16,43,0,Home
23198677,2319867701,25-34 years,Female,a Graduate degree,"$75,000-$99,999",0 (no vehicles),2319867701001,Transit,3.653663,17,30,0,Social/Recreation
23198677,2319867701,25-34 years,Female,a Graduate degree,"$75,000-$99,999",0 (no vehicles),2319867701002,Walk,0.303229,18,6,0,Social/Recreation
23198677,2319867701,25-34 years,Female,a Graduate degree,"$75,000-$99,999",0 (no vehicles),2319867701005,Walk,0.657411,10,19,0,Work
23198677,2319867701,25-34 years,Female,a Graduate degree,"$75,000-$99,999",0 (no vehicles),2319867701009,Transit,1.081807,18,56,0,Social/Recreation
23198749,2319874901,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",0 (no vehicles),2319874901001,Walk,0.01802,14,0,0,Meal
23198749,2319874901,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",0 (no vehicles),2319874901002,Walk,0.397678,14,5,0,Shopping
23198749,2319874901,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",0 (no vehicles),2319874901003,Walk,0.067108,14,20,0,Home
23198906,2319890601,45-54 years,Female,vocational/technical education,"$25,000-$49,999",0 (no vehicles),2319890601001,Transit,0.86122,9,11,0,Work
23198906,2319890601,45-54 years,Female,vocational/technical education,"$25,000-$49,999",0 (no vehicles),2319890601002,Transit,0.768015,14,40,0,Home
23199622,2319962201,65-74 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2319962201001,Drive,1.105419,10,0,0,Social/Recreation
23199622,2319962201,65-74 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2319962201002,Drive,1.326627,10,50,0,Shopping
23199622,2319962201,65-74 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2319962201003,Drive,2.731548,11,20,0,Social/Recreation
23199622,2319962201,65-74 years,Female,a Graduate degree,"$100,000-$199,999",1 vehicle,2319962201004,Drive,4.024,15,0,0,Home
23199877,2319987701,35-44 years,Female,a Bachelor degree,"$75,000-$99,999",0 (no vehicles),2319987701001,Walk,0.198217,6,0,0,Social/Recreation
23199877,2319987701,35-44 years,Female,a Bachelor degree,"$75,000-$99,999",0 (no vehicles),2319987701002,Walk,0.21313,6,20,0,Social/Recreation
23199877,2319987701,35-44 years,Female,a Bachelor degree,"$75,000-$99,999",0 (no vehicles),2319987701003,Walk,0.182062,6,31,0,Home
23199877,2319987701,35-44 years,Female,a Bachelor degree,"$75,000-$99,999",0 (no vehicles),2319987701004,Transit,1.816889,7,20,0,Work
23199877,2319987701,35-44 years,Female,a Bachelor degree,"$75,000-$99,999",0 (no vehicles),2319987701005,Walk,0.178334,12,30,0,Shopping
23199877,2319987701,35-44 years,Female,a Bachelor degree,"$75,000-$99,999",0 (no vehicles),2319987701006,Walk,0.178334,13,15,0,Work
23199877,2319987701,35-44 years,Female,a Bachelor degree,"$75,000-$99,999",0 (no vehicles),2319987701007,Transit,1.793277,16,30,0,Home
23199877,2319987701,35-44 years,Female,a Bachelor degree,"$75,000-$99,999",0 (no vehicles),2319987701008,Walk,0.198217,18,30,0,Social/Recreation
23199877,2319987701,35-44 years,Female,a Bachelor degree,"$75,000-$99,999",0 (no vehicles),2319987701009,Walk,0.21313,18,45,0,Social/Recreation
23199877,2319987701,35-44 years,Female,a Bachelor degree,"$75,000-$99,999",0 (no vehicles),2319987701010,Walk,0.182062,19,5,0,Home
23195177,2319517701,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319517701001,Transit,0.974931,10,0,0,Work
23195177,2319517701,25-34 years,Female,a Bachelor degree,"$100,000-$199,999",1 vehicle,2319517701002,Transit,0.925222,17,0,0,Home
23195397,2319539701,55-64 years,Female,a Graduate degree,"$75,000-$99,999",1 vehicle,2319539701001,Drive,2.977,7,0,0,Work
23195954,2319595401,35-44 years,Female,High school graduate,"Under $25,000",0 (no vehicles),2319595401001,Transit,0.792869,8,15,0,Escort
23195954,2319595401,35-44 years,Female,High school graduate,"Under $25,000",0 (no vehicles),2319595401002,Walk,0.236742,9,1,0,Shopping
23195954,2319595401,35-44 years,Female,High school graduate,"Under $25,000",0 (no vehicles),2319595401004,Walk,0.758694,11,11,0,Social/Recreation
23195954,2319595401,35-44 years,Female,High school graduate,"Under $25,000",0 (no vehicles),2319595401005,Walk,0.325599,13,10,0,Home
23195954,2319595401,35-44 years,Female,High school graduate,"Under $25,000",0 (no vehicles),2319595401008,Transit,3.509504,17,6,0,Change mode
23195957,2319595701,55-64 years,Male,a Bachelor degree,"$25,000-$49,999",1 vehicle,2319595701001,Bike/Micromobility,0.444902,11,40,0,Social/Recreation
23195957,2319595701,55-64 years,Male,a Bachelor degree,"$25,000-$49,999",1 vehicle,2319595701002,Bike/Micromobility,0.519466,13,20,0,Home
23195957,2319595701,55-64 years,Male,a Bachelor degree,"$25,000-$49,999",1 vehicle,2319595701004,Drive,0.67046,15,10,0,Escort
23195957,2319595701,55-64 years,Male,a Bachelor degree,"$25,000-$49,999",1 vehicle,2319595701005,Drive,2.85023,15,25,0,Shopping
23195957,2319595701,55-64 years,Male,a Bachelor degree,"$25,000-$49,999",1 vehicle,2319595701006,Drive,2.799899,16,30,0,Home
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701009,Walk,0.372823,15,36,0,Home
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701011,Walk,0.477834,17,20,0,Shopping
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701012,Walk,0.629449,17,39,0,Home
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701013,Transit,0.508282,13,57,0,Shopping
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701014,Transit,0.580982,15,16,0,Home
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701016,Walk,0.564205,18,56,0,Social/Recreation
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701017,Walk,0.287695,23,27,0,Escort
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701018,Walk,0.263461,23,39,0,Home
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701019,Transit,1.042039,14,59,0,Shopping
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701020,Transit,1.056331,17,20,0,Home
23196127,2319612701,45-54 years,Male,college education,"$50,000-$74,999",0 (no vehicles),2319612701023,Walk,0.301986,19,38,0,Home
23196606,2319660601,35-44 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2319660601001,Walk,0.09507,9,30,0,Meal
23196606,2319660601,35-44 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2319660601002,Walk,1.016563,9,40,0,Work
23196606,2319660601,35-44 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2319660601003,Walk,0.182062,12,0,0,Meal
23196606,2319660601,35-44 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2319660601004,Walk,0.182062,12,15,0,Work
23196606,2319660601,35-44 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2319660601005,Walk,0.699664,17,45,0,Social/Recreation
23196606,2319660601,35-44 years,Male,a Graduate degree,"$200,000 or more",1 vehicle,2319660601006,Walk,1.460222,20,9,0,Home
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901012,Walk,0.19946,17,16,0,Home
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901017,Walk,0.509524,17,18,0,Business/Errand
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901018,Walk,0.173363,17,34,39,Business/Errand
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901019,Walk,0.118061,17,38,0,Business/Errand
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901020,Walk,0.203188,17,47,0,Social/Recreation
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901021,Walk,0.366609,17,51,0,Home
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901001,Transit,10.171847,11,40,0,Business/Errand
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901005,Walk,0.551156,12,41,0,Business/Errand
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901006,Walk,0.541214,13,43,0,Home
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901007,Walk,0.526301,12,30,0,Business/Errand
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901008,Walk,0.545564,13,1,0,Home
23196629,2319662901,45-54 years,Male,less than high school education,"Under $25,000",0 (no vehicles),2319662901011,Walk,0.206295,17,8,0,Business/Errand
23196692,2319669201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2319669201001,Drive,7.7684,10,15,0,Work
23196692,2319669201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2319669201002,Drive,0.783549,17,15,0,Meal
23196692,2319669201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2319669201003,Drive,0.7208,19,28,0,Work
23196692,2319669201,45-54 years,Female,a Bachelor degree,"$200,000 or more",2 vehicles,2319669201004,Drive,10.0898,19,40,0,Home
23196692,2319669202,35-44 years,Female,a Graduate degree,"$200,000 or more",2 vehicles,2319669202001,Drive,6.871123,17,0,0,Meal
23196692,2319669202,35-44 years,Female,a Graduate degree,"$200,000 or more",2 vehicles,2319669202002,Drive,6.873608,20,0,0,Home
23196987,2319698701,55-64 years,Female,college education,"Under $25,000",0 (no vehicles),2319698701002,Walk,0.173363,7,35,0,Meal
23196987,2319698701,55-64 years,Female,college education,"Under $25,000",0 (no vehicles),2319698701003,Transit,0.272782,9,0,0,Business/Errand
23196987,2319698701,55-64 years,Female,college education,"Under $25,000",0 (no vehicles),2319698701004,Transit,0.485912,10,30,0,Business/Errand
23196987,2319698701,55-64 years,Female,college education,"Under $25,000",0 (no vehicles),2319698701005,Transit,0.587196,17,0,0,Home
23197052,2319705201,25-34 years,Male,a Bachelor degree,"Under $25,000",2 vehicles,2319705201003,Drive,8.479853,17,50,0,Business/Errand
23197272,2319727201,25-34 years,Male,a Bachelor degree,"$75,000-$99,999",1 vehicle,2319727201001,Walk,0.196975,9,5,0,Work
23197272,2319727201,25-34 years,Male,a Bachelor degree,"$75,000-$99,999",1 vehicle,2319727201002,Walk,0.196975,19,15,0,Home
23197272,2319727201,25-34 years,Male,a Bachelor degree,"$75,000-$99,999",1 vehicle,2319727201003,Drive,3.935144,19,25,0,Shopping
23197272,2319727201,25-34 years,Male,a Bachelor degree,"$75,000-$99,999",1 vehicle,2319727201004,Drive,5.252451,20,0,0,Shopping
23197272,2319727201,25-34 years,Male,a Bachelor degree,"$75,000-$99,999",1 vehicle,2319727201005,Drive,8.264237,21,45,0,Home
23197596,2319759601,45-54 years,Female,vocational/technical education,"$25,000-$49,999",1 vehicle,2319759601001,Drive,2.340084,9,0,0,Overnight
23197596,2319759601,45-54 years,Female,vocational/technical education,"$25,000-$49,999",1 vehicle,2319759601002,Drive,1.603759,11,31,0,Home
23204829,2320482901,45-54 years,Female,a Graduate degree,"$75,000-$99,999",1 vehicle,2320482901004,Drive,1.473892,17,40,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801030,Bike/Micromobility,2.834074,14,59,55,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801031,Walk,0.254762,19,29,0,Shopping
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801032,Walk,0.214373,19,43,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801039,Walk,0.21313,17,41,0,Social/Recreation
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801040,Walk,0.190761,17,46,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801001,Walk,0.234257,15,32,0,Shopping
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801002,Walk,0.250413,15,52,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801003,Bike/Micromobility,0.8519,18,8,0,Meal
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801004,Walk,0.841958,19,15,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801005,Drive,3.888541,19,52,0,Social/Recreation
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801007,Drive,1.184955,20,43,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801008,Walk,0.0814,6,20,25,Social/Recreation
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801011,Walk,0.518845,11,5,0,Shopping
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801012,Walk,0.303229,11,20,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801013,Walk,0.674809,16,58,0,Social/Recreation
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801014,Walk,0.633177,17,15,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801015,Bike/Micromobility,0.931435,18,55,0,Social/Recreation
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801016,Bike/Micromobility,0.940756,20,29,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801017,Bike/Micromobility,1.605002,16,53,0,Social/Recreation
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801018,Bike/Micromobility,1.611216,17,45,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801019,Walk,0.15845,19,29,0,Meal
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801020,Walk,0.180819,21,2,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801021,Walk,0.119303,15,24,42,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801022,Drive,4.140818,8,2,0,Escort
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801023,Walk,0.090099,10,52,0,Escort
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801024,Drive,4.121555,11,4,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801025,Walk,0.421911,14,57,0,Shopping
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801026,Walk,0.380279,15,16,0,Home
23204978,2320497801,25-34 years,Male,a Bachelor degree,"$100,000-$199,999",1 vehicle,2320497801027,Bike/Micromobility,2.456902,11,47,0,Social/Recreation
23205450,2320545002,25-34 years,Female,a Graduate degree,"$100,000-$199,999",2 vehicles,2320545002001,Drive,4.629215,7,45,0,Work
23205450,2320545002,25-34 years,Female,a Graduate degree,"$100,000-$199,999",2 vehicles,2320545002002,Drive,4.619273,16,0,0,Home
23205468,2320546801,25-34 years,Female,a Graduate degree,"$200,000 or more",1 vehicle,2320546801001,Walk,0.432474,9,40,0,Social/Recreation
23205468,2320546801,25-34 years,Female,a Graduate degree,"$200,000 or more",1 vehicle,2320546801002,Walk,0.432474,11,0,0,Home
23205468,2320546801,25-34 years,Female,a Graduate degree,"$200,000 or more",1 vehicle,2320546801003,Drive,1.815647,16,30,0,Social/Recreation
