household_id,trip_id,person_id,mode_class,distance_miles,depart_time_hour,depart_time_minute,depart_time_second,dest_purpose_cat
23200559,2320055902003,2320055902,Walk,0.411348,12,23,3,Work
23200559,2320055902004,2320055902,Walk,0.482184,18,0,0,Home
23200559,2320055902005,2320055902,Walk,0.332434,18,50,0,Meal
23200559,2320055902006,2320055902,Walk,0.332434,19,50,0,Home
23205468,2320546801001,2320546801,Walk,0.432474,9,40,0,Social/Recreation
23204978,2320497801030,2320497801,Bike/Micromobility,2.834074,14,59,55,Home
23204978,2320497801031,2320497801,Walk,0.254762,19,29,0,Shopping
23204978,2320497801032,2320497801,Walk,0.214373,19,43,0,Home
23205468,2320546801002,2320546801,Walk,0.432474,11,0,0,Home
23205468,2320546801003,2320546801,Drive,1.815647,16,30,0,Social/Recreation
23205468,2320546801004,2320546801,Drive,1.8461,17,46,0,Home
23205468,2320546802003,2320546802,Drive,4.741062,16,1,0,Home
23204978,2320497801039,2320497801,Walk,0.21313,17,41,0,Social/Recreation
23204978,2320497801040,2320497801,Walk,0.190761,17,46,0,Home
23205518,2320551801001,2320551801,Walk,0.114332,8,40,0,Work
23206187,2320618701024,2320618701,Walk,0.183926,19,22,0,Shopping
23205518,2320551801002,2320551801,Transit,1.104177,8,42,0,Social/Recreation
23206187,2320618701025,2320618701,Walk,0.116818,19,44,0,Meal
23205518,2320551801003,2320551801,Transit,2.16175,12,1,29,Home
23206187,2320618701026,2320618701,Walk,0.148508,21,30,0,Meal
23205518,2320551801004,2320551801,Walk,0.114332,12,50,0,Work
23204829,2320482901004,2320482901,Drive,1.473892,17,40,0,Home
23205899,2320589901001,2320589901,Drive,2.9403,10,0,0,Work
23205518,2320551801005,2320551801,Transit,1.104177,12,54,0,Social/Recreation
23205899,2320589901002,2320589901,Drive,2.9658,17,0,0,Home
23205899,2320589902001,2320589902,Drive,0.423775,16,0,0,Shopping
23205518,2320551801008,2320551801,Transit,1.329734,19,45,0,Home
23205899,2320589902002,2320589902,Drive,0.423775,16,40,0,Home
23204978,2320497801001,2320497801,Walk,0.234257,15,32,0,Shopping
23204978,2320497801002,2320497801,Walk,0.250413,15,52,0,Home
23204978,2320497801003,2320497801,Bike/Micromobility,0.8519,18,8,0,Meal
23204978,2320497801004,2320497801,Walk,0.841958,19,15,0,Home
23204978,2320497801005,2320497801,Drive,3.888541,19,52,0,Social/Recreation
23204978,2320497801007,2320497801,Drive,1.184955,20,43,0,Home
23204978,2320497801008,2320497801,Walk,0.0814,6,20,25,Social/Recreation
23204978,2320497801011,2320497801,Walk,0.518845,11,5,0,Shopping
23204978,2320497801012,2320497801,Walk,0.303229,11,20,0,Home
23204978,2320497801013,2320497801,Walk,0.674809,16,58,0,Social/Recreation
23204978,2320497801014,2320497801,Walk,0.633177,17,15,0,Home
23205450,2320545002001,2320545002,Drive,4.629215,7,45,0,Work
23204978,2320497801015,2320497801,Bike/Micromobility,0.931435,18,55,0,Social/Recreation
23205450,2320545002002,2320545002,Drive,4.619273,16,0,0,Home
23204978,2320497801016,2320497801,Bike/Micromobility,0.940756,20,29,0,Home
23204978,2320497801017,2320497801,Bike/Micromobility,1.605002,16,53,0,Social/Recreation
23204978,2320497801018,2320497801,Bike/Micromobility,1.611216,17,45,0,Home
23204978,2320497801019,2320497801,Walk,0.15845,19,29,0,Meal
23204978,2320497801020,2320497801,Walk,0.180819,21,2,0,Home
23204978,2320497801021,2320497801,Walk,0.119303,15,24,42,Home
23204978,2320497801022,2320497801,Drive,4.140818,8,2,0,Escort
23204978,2320497801023,2320497801,Walk,0.090099,10,52,0,Escort
23204978,2320497801024,2320497801,Drive,4.121555,11,4,0,Home
23204978,2320497801025,2320497801,Walk,0.421911,14,57,0,Shopping
23204978,2320497801026,2320497801,Walk,0.380279,15,16,0,Home
23204978,2320497801027,2320497801,Bike/Micromobility,2.456902,11,47,0,Social/Recreation
23208062,2320806201019,2320806201,Walk,1.473892,19,38,0,Home
23208062,2320806201020,2320806201,Transit,1.525466,6,36,0,Work
23208062,2320806201021,2320806201,Walk,1.442203,19,23,0,Home
23208062,2320806201022,2320806201,Transit,1.51366,6,30,0,Work
23208062,2320806201023,2320806201,Walk,1.479485,19,24,0,Home
23208062,2320806201025,2320806201,Walk,0.438688,11,8,0,Home
23208062,2320806201029,2320806201,Walk,0.547428,20,29,0,Shopping
23207309,2320730901002,2320730901,Drive,1.212295,16,45,0,Home
23208062,2320806201030,2320806201,Walk,0.587817,20,48,0,Home
23208062,2320806201031,2320806201,Walk,1.537272,9,6,0,Work
23208062,2320806201032,2320806201,Walk,0.505796,15,35,0,Meal
23208062,2320806201033,2320806201,Walk,0.346104,17,37,0,Overnight
23208062,2320806201034,2320806201,Walk,1.237771,18,37,0,Social/Recreation
23208271,2320827101018,2320827101,Walk,0.186411,13,41,0,Meal
23208271,2320827101019,2320827101,Walk,0.2355,13,56,27,Work
23207304,2320730401009,2320730401,Walk,0.498961,13,15,0,Meal
23207309,2320730901001,2320730901,Drive,1.270704,6,30,0,Work
23207375,2320737501001,2320737501,Transit,0.878619,17,48,0,Change mode
23207375,2320737501002,2320737501,Walk,0.70712,19,12,0,Home
23207375,2320737501004,2320737501,Walk,0.324356,22,0,0,Shopping
23207375,2320737501005,2320737501,Walk,0.433717,22,35,0,Home
23207457,2320745701001,2320745701,Drive,1.301151,8,5,0,Social/Recreation
23207457,2320745701002,2320745701,Drive,1.2993,9,16,0,Home
23207457,2320745702001,2320745702,Walk,0.257869,7,45,0,School
23207457,2320745702002,2320745702,Walk,0.257869,14,25,0,Home
23208284,2320828401002,2320828401,Walk,3.358511,9,20,0,Home
23208062,2320806201005,2320806201,Transit,1.616187,14,5,0,Meal
23208062,2320806201006,2320806201,Drive,1.621157,15,32,0,Home
23208284,2320828401006,2320828401,Walk,3.867414,16,0,0,Home
23208062,2320806201007,2320806201,Walk,0.43496,9,46,0,Shopping
23208062,2320806201008,2320806201,Walk,0.406377,10,12,0,Home
23208062,2320806201009,2320806201,Drive,0.592167,12,28,0,Escort
23208062,2320806201016,2320806201,Drive,0.569797,22,3,0,Social/Recreation
23208062,2320806201017,2320806201,Walk,0.194489,2,18,37,Home
23208062,2320806201018,2320806201,Transit,1.601895,6,31,0,Work
23209905,2320990501001,2320990501,Walk,0.285209,9,30,0,Shopping
23209905,2320990501002,2320990501,Walk,0.285209,10,0,0,Home
23209905,2320990501003,2320990501,Walk,0.659896,15,35,0,Social/Recreation
23209905,2320990501004,2320990501,Walk,0.280238,15,56,0,Social/Recreation
23209905,2320990501005,2320990501,Walk,0.650576,16,15,0,Home
23211176,2321117601001,2321117601,Walk,1.754752,11,0,0,Meal
23211176,2321117601002,2321117601,Walk,1.906367,19,23,11,Home
23210449,2321044901001,2321044901,Walk,0.825802,11,0,0,Work
23210449,2321044901002,2321044901,Transit,3.325579,15,55,0,Social/Recreation
23210449,2321044901003,2321044901,Transit,2.64642,18,40,0,Home
23210030,2321003001005,2321003001,Walk,0.287695,13,5,0,Social/Recreation
23210030,2321003001006,2321003001,Walk,0.287695,13,30,0,Home
23210030,2321003001007,2321003001,Drive,0.543078,15,36,0,Shopping
23210030,2321003001008,2321003001,Drive,0.5431,16,10,0,Home
23215215,2321521501003,2321521501,Bike/Micromobility,1.276296,17,0,0,Escort
23215215,2321521501004,2321521501,Bike/Micromobility,1.27319,17,20,0,Home
23215215,2321521502001,2321521502,Bike/Micromobility,1.276296,8,0,0,Escort
23215215,2321521502002,2321521502,Bike/Micromobility,1.27319,8,20,0,Home
23215215,2321521502003,2321521502,Drive,0.440552,9,0,0,Shopping
23215215,2321521502004,2321521502,Drive,0.440552,9,30,0,Home
23215215,2321521503001,2321521503,Bike/Micromobility,1.276296,8,0,0,School
23215215,2321521503002,2321521503,Bike/Micromobility,1.27319,17,20,0,Home
23215575,2321557501001,2321557501,Walk,0.178955,7,44,0,Social/Recreation
23215575,2321557501002,2321557501,Walk,0.193246,7,54,0,Home
23215575,2321557501006,2321557501,Walk,0.087613,21,38,0,Social/Recreation
23215575,2321557501007,2321557501,Walk,0.175848,0,42,0,Escort
23215575,2321557501008,2321557501,Walk,0.092584,0,46,0,Home
23215575,2321557501009,2321557501,Walk,0.24482,11,27,0,Shopping
23215575,2321557501010,2321557501,Walk,0.139809,15,22,0,Home
23215575,2321557501011,2321557501,Walk,0.066487,16,15,0,Shopping
23215575,2321557501012,2321557501,Walk,0.134838,21,43,0,Social/Recreation
23215575,2321557501013,2321557501,Walk,0.106876,21,47,0,Home
23215575,2321557501014,2321557501,Walk,0.157828,9,20,0,Social/Recreation
23215575,2321557501015,2321557501,Walk,0.162178,9,22,0,Home
23215575,2321557501016,2321557501,Transit,3.825161,8,35,0,Shopping
23215575,2321557501017,2321557501,Transit,1.49564,9,37,0,Work
23215575,2321557501018,2321557501,Transit,4.839239,18,8,0,Shopping
23215575,2321557501019,2321557501,Walk,0.15845,21,10,0,Home
23215575,2321557501020,2321557501,Walk,0.178955,21,25,0,Social/Recreation
23215575,2321557501021,2321557501,Walk,0.162178,21,32,0,Home
23215575,2321557501022,2321557501,Walk,0.147265,6,4,0,Social/Recreation
23215575,2321557501023,2321557501,Walk,0.147265,6,8,0,Home
23215575,2321557501026,2321557501,Transit,4.835511,18,56,0,Home
23215575,2321557501027,2321557501,Walk,0.137323,19,24,0,Shopping
23215575,2321557501028,2321557501,Walk,0.197596,20,28,0,Meal
23215575,2321557501029,2321557501,Walk,0.138566,21,9,0,Home
23215575,2321557501030,2321557501,Walk,0.151615,4,21,0,Social/Recreation
23215575,2321557501031,2321557501,Walk,0.165906,4,22,0,Home
23215575,2321557501032,2321557501,Walk,0.076429,11,58,0,Home
23215575,2321557501033,2321557501,Drive,2.871356,14,16,0,Shopping
23215575,2321557501034,2321557501,Drive,0.635041,14,28,0,Shopping
23215575,2321557501035,2321557501,Drive,4.685139,14,34,0,Personal Business/Errand/Appointment
23215575,2321557501036,2321557501,Drive,1.836152,15,50,0,Shopping
23215575,2321557501037,2321557501,Drive,2.769451,16,8,0,Shopping
23215575,2321557501038,2321557501,Drive,6.021708,17,7,0,Home
23215575,2321557501039,2321557501,Drive,0.154721,18,0,0,Shopping
23215575,2321557501040,2321557501,Walk,0.137944,19,58,0,Meal
23211951,2321195101001,2321195101,Walk,0.440552,9,30,0,Escort
23211951,2321195101002,2321195101,Bike/Micromobility,1.669003,9,45,0,Shopping
23211951,2321195101003,2321195101,Bike/Micromobility,0.076429,10,25,0,Shopping
23211951,2321195101004,2321195101,Bike/Micromobility,2.019456,10,50,0,Home
23211951,2321195102001,2321195102,Walk,0.440552,9,30,0,Work
23211951,2321195102002,2321195102,Walk,0.440552,18,20,0,Home
23213814,2321381401001,2321381401,Drive,3.596496,6,48,0,Work
23213814,2321381401002,2321381401,Drive,3.623215,17,5,0,Home
23213937,2321393701001,2321393701,Drive,7.842947,11,45,0,Social/Recreation
23213937,2321393701002,2321393701,Drive,8.175381,19,1,0,Home
23214001,2321400101003,2321400101,Walk,0.444902,20,0,0,Meal
23214001,2321400101004,2321400101,Walk,0.444902,20,45,0,Home
23214001,2321400102001,2321400102,Drive,2.2388,8,0,0,Work
23214001,2321400102002,2321400102,Drive,2.131303,17,0,0,Home
23214001,2321400102003,2321400102,Walk,0.444902,20,0,0,Meal
23214001,2321400102004,2321400102,Walk,0.444902,20,45,0,Home
23214765,2321476501001,2321476501,Transit,1.624886,9,10,0,Work
23214765,2321476501002,2321476501,Transit,1.396221,16,45,0,Home
23215215,2321521501001,2321521501,Bike/Micromobility,1.276296,8,0,0,Escort
23215215,2321521501002,2321521501,Bike/Micromobility,1.27319,8,20,0,Home
23212610,2321261001001,2321261001,Walk,1.122196,8,20,0,Work
23212610,2321261001002,2321261001,Walk,1.085535,16,55,0,Home
23212976,2321297602001,2321297602,Walk,2.945299,16,17,0,Shopping
23212976,2321297602002,2321297602,Walk,0.453601,16,36,0,Home
23213678,2321367801001,2321367801,Transit,2.506611,13,56,0,Shopping
23213678,2321367801002,2321367801,Walk,0.178334,14,50,33,Meal
23213678,2321367801003,2321367801,Walk,0.085749,18,36,0,Home
23213678,2321367801009,2321367801,Transit,2.284161,12,22,0,Meal
23213678,2321367801010,2321367801,Transit,2.314607,12,46,0,Home
23213678,2321367801013,2321367801,Transit,1.262625,12,12,0,Shopping
23213678,2321367801014,2321367801,Transit,1.257656,12,50,0,Home
23212524,2321252401001,2321252401,Walk,0.247927,18,0,0,Social/Recreation
23212524,2321252401002,2321252401,Walk,0.247927,19,0,0,Home
23212524,2321252401003,2321252401,Walk,3.798442,20,0,0,Social/Recreation
23212524,2321252401004,2321252401,Walk,3.850637,0,0,0,Home
23211721,2321172101001,2321172101,Walk,0.286452,12,0,0,Meal
23211721,2321172101002,2321172101,Walk,0.286452,12,12,0,Home
23211721,2321172101003,2321172101,Walk,0.518224,17,50,0,Social/Recreation
23211721,2321172101004,2321172101,Walk,0.518224,21,30,0,Home
23216854,2321685401008,2321685401,Walk,0.045981,12,15,0,Social/Recreation
23215952,2321595201005,2321595201,Walk,0.2355,9,15,0,Social/Recreation
23215575,2321557501041,2321557501,Walk,0.155343,20,1,0,Social/Recreation
23215575,2321557501042,2321557501,Walk,0.183926,20,18,0,Home
23216854,2321685401009,2321685401,Walk,1.114119,17,53,0,Home
23216854,2321685401010,2321685401,Walk,0.805297,5,55,0,Social/Recreation
23215575,2321557501043,2321557501,Walk,0.134838,21,14,0,Social/Recreation
23216854,2321685401011,2321685401,Walk,0.805297,6,4,0,Home
23216854,2321685401012,2321685401,Walk,0.177712,7,38,0,Social/Recreation
23216854,2321685401013,2321685401,Walk,0.177712,7,39,0,Home
23215575,2321557501044,2321557501,Walk,0.155343,21,17,0,Home
23216854,2321685401014,2321685401,Walk,0.768636,8,10,0,Meal
23216854,2321685401015,2321685401,Walk,0.519466,9,5,0,Personal Business/Errand/Appointment
23215575,2321557501045,2321557501,Walk,0.205674,7,53,0,Social/Recreation
23216854,2321685401016,2321685401,Walk,0.805919,9,10,0,Home
23215575,2321557501046,2321557501,Walk,0.201324,7,59,0,Home
23216854,2321685401017,2321685401,Walk,1.159479,12,5,0,Work
23215575,2321557501047,2321557501,Drive,1.53168,18,14,0,Shopping
23215575,2321557501048,2321557501,Drive,2.677488,19,1,0,Shopping
23216854,2321685401019,2321685401,Walk,1.259519,8,24,0,Meal
23216854,2321685401020,2321685401,Walk,1.240878,9,1,0,Home
23215575,2321557501049,2321557501,Drive,3.673546,20,12,0,Home
23216854,2321685401021,2321685401,Walk,0.096313,12,37,0,Shopping
23215575,2321557501050,2321557501,Walk,0.130488,20,55,0,Social/Recreation
23216854,2321685401022,2321685401,Walk,0.096313,12,57,0,Home
23215575,2321557501051,2321557501,Walk,0.134838,20,57,0,Home
23216854,2321685401023,2321685401,Walk,1.130896,8,11,0,Meal
23215575,2321557501052,2321557501,Walk,0.157828,21,11,0,Social/Recreation
23216854,2321685401024,2321685401,Walk,1.130896,9,0,0,Home
23215575,2321557501053,2321557501,Walk,0.176469,21,17,0,Home
23216854,2321685401025,2321685401,Walk,0.241092,12,30,0,Meal
23215872,2321587201001,2321587201,Walk,1.495641,13,53,0,Social/Recreation
23216854,2321685401026,2321685401,Walk,0.577254,12,45,0,Social/Recreation
23215872,2321587201002,2321587201,Walk,0.223694,17,9,0,Shopping
23216854,2321685401027,2321685401,Walk,0.635041,14,0,0,Home
23215872,2321587201003,2321587201,Walk,0.280238,17,42,0,Meal
23216854,2321685401028,2321685401,Walk,0.611429,17,50,0,Shopping
23216854,2321685401029,2321685401,Walk,0.611429,18,10,0,Home
23215872,2321587201004,2321587201,Walk,0.285209,18,58,0,Shopping
23215872,2321587201005,2321587201,Transit,1.554049,19,9,0,Home
23216854,2321685401030,2321685401,Walk,0.795976,7,49,0,Social/Recreation
23215872,2321587201006,2321587201,Walk,0.440552,16,44,0,Meal
23216854,2321685401031,2321685401,Walk,1.409891,9,15,0,Shopping
23215872,2321587201007,2321587201,Walk,0.440552,18,1,14,Home
23216854,2321685401032,2321685401,Walk,0.819589,9,35,0,Home
23215872,2321587201008,2321587201,Transit,1.166313,19,12,0,Shopping
23215872,2321587201009,2321587201,Transit,1.115983,19,30,0,Home
23216854,2321685401033,2321685401,Walk,0.193868,14,31,0,Social/Recreation
23216854,2321685401034,2321685401,Walk,0.231771,14,42,0,Home
23216854,2321685401035,2321685401,Walk,0.636905,6,47,0,Social/Recreation
23216854,2321685401036,2321685401,Walk,0.636905,7,49,0,Home
23216854,2321685401037,2321685401,Walk,1.122196,11,22,0,Work
23216854,2321685401038,2321685401,Walk,1.120332,15,42,0,Home
23216854,2321685401039,2321685401,Walk,0.114954,19,49,0,Shopping
23215872,2321587202001,2321587202,Walk,0.420047,14,16,0,Social/Recreation
23216854,2321685401040,2321685401,Walk,0.114954,20,5,0,Home
23215872,2321587202002,2321587202,Walk,0.283967,17,9,0,Meal
23216822,2321682201016,2321682201,Walk,0.776714,20,4,0,Meal
23215872,2321587202003,2321587202,Walk,0.266568,17,41,0,Shopping
23215872,2321587202004,2321587202,Walk,0.257248,17,45,0,Meal
23215872,2321587202005,2321587202,Walk,0.227422,18,54,0,Shopping
23216822,2321682201017,2321682201,Walk,0.486534,21,39,0,Meal
23215872,2321587202006,2321587202,Transit,1.501233,19,7,0,Home
23216822,2321682201018,2321682201,Walk,0.464786,22,19,0,Social/Recreation
23215872,2321587202009,2321587202,Walk,0.468514,16,37,0,Meal
23215872,2321587202010,2321587202,Walk,0.196353,17,3,0,Shopping
23215872,2321587202011,2321587202,Walk,0.358531,17,8,0,Home
23215872,2321587202012,2321587202,Transit,1.176877,19,11,0,Shopping
23215872,2321587202013,2321587202,Transit,1.09672,19,40,0,Home
23217496,2321749601001,2321749601,Transit,2.735897,8,30,0,Work
23217496,2321749601002,2321749601,Transit,2.754538,17,0,0,Home
23215952,2321595201001,2321595201,Walk,0.720791,5,41,0,Home
23215952,2321595201002,2321595201,Bike/Micromobility,0.471621,6,26,0,Meal
23216854,2321685401001,2321685401,Walk,1.245228,6,7,0,Social/Recreation
23216854,2321685401002,2321685401,Walk,1.216023,6,21,0,Home
23215952,2321595201003,2321595201,Bike/Micromobility,0.745024,6,54,0,Work
23216854,2321685401003,2321685401,Walk,1.115983,7,57,0,Work
23216854,2321685401004,2321685401,Walk,1.224723,17,12,0,Home
23216854,2321685401005,2321685401,Walk,0.71147,19,4,0,Meal
23216854,2321685401006,2321685401,Walk,0.712713,21,18,0,Home
23216854,2321685401007,2321685401,Walk,1.120954,6,44,0,Work
23215952,2321595201006,2321595201,Walk,5.167944,9,26,0,Shopping
23215952,2321595201007,2321595201,Walk,0.378415,11,36,0,Meal
23215952,2321595201009,2321595201,Walk,0.462922,16,12,0,Home
23215952,2321595201012,2321595201,Walk,0.184547,19,50,0,Shopping
23215952,2321595201013,2321595201,Walk,0.184547,20,0,0,Home
23215952,2321595201014,2321595201,Walk,0.367852,23,43,7,Shopping
23215952,2321595201015,2321595201,Walk,0.372823,23,46,0,Home
23215952,2321595201016,2321595201,Walk,0.481563,14,28,0,Shopping
23215952,2321595201017,2321595201,Walk,0.130488,17,1,0,Shopping
23215952,2321595201018,2321595201,Transit,2.212081,20,35,0,Shopping
23215952,2321595201019,2321595201,Walk,0.119303,23,49,0,Social/Recreation
23215952,2321595201020,2321595201,Walk,0.804054,4,13,0,Escort
23215952,2321595201021,2321595201,Walk,0.302608,4,34,0,Home
23215952,2321595201024,2321595201,Walk,0.150372,23,19,0,Meal
23215952,2321595201025,2321595201,Walk,0.33989,0,41,0,Personal Business/Errand/Appointment
23215952,2321595201026,2321595201,Walk,0.900367,0,50,0,Social/Recreation
23215952,2321595201027,2321595201,Walk,0.254762,1,21,0,Social/Recreation
23215952,2321595201028,2321595201,Walk,0.418183,20,30,0,Social/Recreation
23215952,2321595201029,2321595201,Transit,0.886697,22,5,0,Home
23220745,2322074502011,2322074502,Walk,0.546807,9,31,0,Social/Recreation
23220745,2322074501049,2322074501,Walk,0.348589,8,10,0,Home
23220745,2322074502012,2322074502,Walk,0.545564,9,47,0,Home
23220745,2322074502013,2322074502,Walk,1.813161,16,8,0,Escort
23220745,2322074501050,2322074501,Walk,0.546807,9,31,0,Social/Recreation
23220745,2322074501001,2322074501,Walk,0.266568,15,13,0,Social/Recreation
23220745,2322074502014,2322074502,Walk,0.280238,16,42,0,School
23220745,2322074502015,2322074502,Walk,0.306336,8,0,0,Social/Recreation
23220745,2322074501051,2322074501,Walk,0.545564,9,47,0,Home
23218042,2321804201001,2321804201,Walk,0.315657,10,45,0,Shopping
23218042,2321804201002,2321804201,Walk,0.315657,11,0,0,Home
23218042,2321804201003,2321804201,Bike/Micromobility,7.706246,16,30,0,School
23218042,2321804201004,2321804201,Bike/Micromobility,7.729236,20,45,0,Home
23218042,2321804202001,2321804202,Bike/Micromobility,0.569797,14,0,0,Social/Recreation
23218042,2321804202002,2321804202,Bike/Micromobility,0.565448,15,0,0,Home
23218226,2321822601001,2321822601,Transit,1.829938,11,0,0,Personal Business/Errand/Appointment
23218226,2321822601002,2321822601,Transit,1.833666,12,15,0,Home
23218402,2321840201001,2321840201,Walk,0.272782,12,0,0,Escort
23218402,2321840201002,2321840201,Walk,0.272782,13,11,0,Home
23220745,2322074501003,2322074501,Walk,0.223072,15,24,0,Social/Recreation
23220745,2322074501004,2322074501,Walk,0.17212,15,30,0,Social/Recreation
23220745,2322074501052,2322074501,Walk,0.374065,10,25,0,Personal Business/Errand/Appointment
23220745,2322074501053,2322074501,Walk,0.202567,10,31,0,Personal Business/Errand/Appointment
23220745,2322074501005,2322074501,Walk,0.296394,15,43,0,Social/Recreation
23220745,2322074501054,2322074501,Walk,0.163421,10,36,0,Social/Recreation
23220745,2322074501006,2322074501,Walk,0.01802,16,3,0,Social/Recreation
23220745,2322074501055,2322074501,Bike/Micromobility,0.057166,10,40,0,Personal Business/Errand/Appointment
23220745,2322074501007,2322074501,Walk,0.078293,16,7,0,Social/Recreation
23220745,2322074501008,2322074501,Walk,1.897667,16,23,33,Social/Recreation
23220745,2322074501009,2322074501,Walk,0.080157,18,29,0,Social/Recreation
23220745,2322074501011,2322074501,Walk,0.224315,1,41,23,Home
23220745,2322074501057,2322074501,Walk,1.01035,10,49,0,Social/Recreation
23220745,2322074501058,2322074501,Walk,0.246063,11,2,0,Social/Recreation
23220745,2322074501013,2322074501,Walk,0.333676,8,36,0,Home
23220745,2322074501014,2322074501,Walk,0.338026,9,5,0,Personal Business/Errand/Appointment
23220745,2322074501015,2322074501,Walk,0.301986,10,3,0,Home
23220745,2322074501059,2322074501,Walk,0.903474,11,3,0,Social/Recreation
23220745,2322074501060,2322074501,Walk,0.164664,11,26,0,Social/Recreation
23220745,2322074501016,2322074501,Walk,1.097342,11,21,0,Personal Business/Errand/Appointment
23220745,2322074501061,2322074501,Walk,0.370337,11,33,0,Social/Recreation
23220745,2322074501017,2322074501,Walk,1.242121,11,54,0,Home
23220745,2322074501062,2322074501,Walk,0.196975,11,42,0,Social/Recreation
23220745,2322074501018,2322074501,Transit,4.668983,12,34,0,Meal
23220745,2322074501063,2322074501,Walk,0.116196,11,49,0,Social/Recreation
23220745,2322074501019,2322074501,Transit,4.527932,13,18,0,Social/Recreation
23220745,2322074501064,2322074501,Walk,0.109361,11,54,0,Social/Recreation
23220745,2322074501020,2322074501,Transit,0.694072,14,3,0,Meal
23220745,2322074501065,2322074501,Walk,0.457951,12,4,0,Social/Recreation
23222034,2322203401001,2322203401,Drive,6.001203,8,55,0,Escort
23220745,2322074501021,2322074501,Walk,0.17212,14,11,0,Social/Recreation
23220745,2322074501066,2322074501,Walk,0.154721,12,33,0,Social/Recreation
23220745,2322074501067,2322074501,Walk,0.404513,12,45,0,Home
23220745,2322074501022,2322074501,Walk,0.015534,14,16,0,Shopping
23222034,2322203401004,2322203401,Drive,6.18575,11,10,0,Home
23220745,2322074501023,2322074501,Transit,0.951941,14,41,0,Home
23220745,2322074501068,2322074501,Walk,1.813161,16,8,0,Escort
23220745,2322074501069,2322074501,Walk,0.280238,16,42,0,Escort
23219190,2321919001001,2321919001,Walk,0.822074,17,40,0,Meal
23220745,2322074501024,2322074501,Walk,0.079536,8,6,0,Personal Business/Errand/Appointment
23220745,2322074501070,2322074501,Walk,0.278996,17,0,0,Social/Recreation
23219190,2321919001002,2321919001,Walk,0.079536,18,50,0,Overnight
23219190,2321919001003,2321919001,Walk,0.795976,21,15,0,Home
23220745,2322074501025,2322074501,Walk,0.147886,8,7,0,Personal Business/Errand/Appointment
23222034,2322203401008,2322203401,Walk,0.338026,9,27,28,Shopping
23219245,2321924501001,2321924501,Walk,0.254141,12,28,0,Meal
23220745,2322074501071,2322074501,Walk,2.931629,17,53,0,Home
23220745,2322074501026,2322074501,Walk,0.347346,8,14,0,Home
23222034,2322203401009,2322203401,Walk,0.207538,10,16,0,Meal
23220745,2322074501072,2322074501,Walk,0.190761,19,35,0,Social/Recreation
23220745,2322074501027,2322074501,Walk,0.24482,16,40,0,Social/Recreation
23219245,2321924501002,2321924501,Walk,0.254141,12,35,0,Home
23222034,2322203401010,2322203401,Walk,0.271539,10,21,0,Social/Recreation
23220745,2322074501028,2322074501,Walk,0.241092,16,45,0,Home
23220745,2322074501073,2322074501,Walk,0.448009,19,42,0,Social/Recreation
23220745,2322074501029,2322074501,Walk,1.045768,19,34,0,Social/Recreation
23222034,2322203401011,2322203401,Walk,0.218723,11,11,46,Shopping
23220745,2322074501074,2322074501,Bike/Micromobility,0.067108,19,53,0,Social/Recreation
23220745,2322074501030,2322074501,Walk,0.108119,19,53,0,Social/Recreation
23222034,2322203401012,2322203401,Walk,0.293909,11,20,0,Home
23220745,2322074501031,2322074501,Walk,1.103555,19,55,0,Home
23220745,2322074501075,2322074501,Bike/Micromobility,1.556535,20,2,0,Social/Recreation
23222034,2322203401013,2322203401,Walk,0.453601,19,9,0,Shopping
23220745,2322074501032,2322074501,Walk,0.352939,8,4,0,Personal Business/Errand/Appointment
23222034,2322203401014,2322203401,Walk,0.453601,19,22,0,Home
23220745,2322074501076,2322074501,Walk,0.720791,21,15,0,Social/Recreation
23220745,2322074501033,2322074501,Walk,0.34424,8,19,0,Home
23220745,2322074501034,2322074501,Walk,0.559234,9,33,0,Social/Recreation
23222034,2322203401015,2322203401,Drive,0.864327,10,3,0,Escort
23220745,2322074501077,2322074501,Bike/Micromobility,1.002893,21,24,0,Home
23220745,2322074501035,2322074501,Walk,0.134216,9,58,0,Social/Recreation
23219245,2321924501008,2321924501,Walk,0.482805,23,15,0,Home
23220745,2322074501078,2322074501,Walk,0.306336,8,0,0,Escort
23220745,2322074501079,2322074501,Walk,2.100235,8,12,0,Home
23219822,2321982201001,2321982201,Walk,0.449251,19,0,0,Social/Recreation
23220745,2322074501036,2322074501,Walk,0.121789,10,15,0,Social/Recreation
23220745,2322074501037,2322074501,Walk,0.166527,10,16,0,Social/Recreation
23222034,2322203401021,2322203401,Drive,0.816482,14,6,0,Home
23219822,2321982201002,2321982201,Walk,0.449251,20,30,0,Home
23220745,2322074501038,2322074501,Walk,1.021534,10,19,0,Social/Recreation
23222034,2322203401022,2322203401,Walk,0.334919,16,50,0,Shopping
23220745,2322074501039,2322074501,Walk,0.500825,11,52,0,Overnight
23220745,2322074501082,2322074501,Walk,0.216237,2,48,49,Home
23220745,2322074501040,2322074501,Walk,0.375308,12,3,0,Social/Recreation
23222034,2322203401023,2322203401,Walk,0.334919,17,2,0,Home
23220745,2322074501041,2322074501,Walk,0.211266,12,18,0,Meal
23222034,2322203401024,2322203401,Walk,0.457329,10,49,0,Meal
23220745,2322074501083,2322074501,Walk,0.321249,11,18,0,Social/Recreation
23220745,2322074501042,2322074501,Walk,0.15845,13,2,0,Social/Recreation
