ID,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27
47120437,5,4,3,3,4,5,4,3,3,3,5,1,1,3,3,3,4,3,5,4,3,4,4,5,1,4,5
47120489,4,3,2,4,3,2,4,2,3,6,5,4,5,4,4,4,3,3,2,2,4,2,3,2,2,3,4
47120490,4,2,1,5,3,2,4,4,4,6,4,1,2,3,5,4,3,4,2,1,3,2,4,3,1,1,1
47120549,3,2,2,4,4,4,3,1,4,6,5,1,4,2,4,3,4,2,4,4,2,4,4,5,1,3,4
47120587,4,2,4,5,4,4,4,2,4,2,4,2,4,2,4,2,4,2,4,4,3,3,3,3,3,4,4
47120603,3,3,3,4,3,5,5,4,4,4,3,3,5,3,4,3,4,3,3,1,2,2,3,3,2,2,2
47120604,3,3,3,4,3,5,5,4,4,3,3,3,5,3,4,3,4,3,3,1,2,2,3,3,2,2,2
47120623,5,2,4,5,4,6,4,2,5,2,4,2,4,4,5,3,4,2,4,4,4,3,4,4,2,3,4
47120643,3,3,3,3,3,4,4,2,5,3,4,2,4,3,4,3,2,2,4,2,4,4,4,2,2,4,3
47120644,3,3,3,5,3,3,4,3,5,6,5,3,4,3,4,2,3,3,3,2,6,4,4,3,3,4,4
47120665,6,3,6,3,3,4,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3
47120762,6,1,6,4,6,5,4,2,6,6,4,2,6,3,6,4,2,3,1,1,4,5,1,2,1,1,3
47120763,6,1,6,1,1,3,4,2,4,6,3,1,5,3,5,4,2,3,4,1,4,1,5,4,1,1,3
47120768,6,6,6,5,4,3,3,3,4,6,5,3,5,4,4,5,4,3,6,6,5,1,6,1,1,1,6
47120775,3,2,2,5,3,4,4,1,4,6,4,2,5,4,4,3,5,3,3,1,4,2,4,3,2,1,5
47120849,5,1,5,3,3,5,4,2,4,3,3,2,3,2,4,4,3,2,4,3,4,2,5,3,2,1,3
47120871,5,2,4,5,5,2,3,1,5,4,2,3,5,2,4,4,4,4,4,5,2,1,4,4,3,4,4
47120872,5,2,4,5,5,2,3,1,5,4,2,3,5,2,4,4,4,4,4,5,2,1,4,4,3,4,4
47120923,4,3,4,5,4,4,5,3,4,6,2,1,2,2,4,5,3,2,5,2,2,1,5,5,1,2,2
47120924,4,3,4,5,4,4,5,3,4,6,2,1,2,2,4,5,3,2,5,2,2,1,5,5,1,2,2
47120931,4,3,2,4,3,4,4,2,4,2,4,2,4,2,3,2,2,3,4,2,2,2,5,3,2,4,2
47120932,4,3,2,4,3,4,4,2,4,2,4,2,4,2,3,2,2,3,4,2,2,2,5,3,2,4,2
47120939,3,4,3,5,1,1,5,3,2,1,2,1,5,3,5,3,4,1,5,5,3,1,5,2,1,4,4
47121036,5,1,6,6,6,6,5,2,5,6,2,2,4,2,4,2,4,2,4,2,2,4,4,2,1,4,4
47121039,4,3,3,1,5,4,4,2,4,2,2,1,6,6,6,3,4,5,4,2,3,4,4,5,1,5,5
47121116,3,3,3,5,4,4,4,3,3,2,2,3,3,3,3,2,2,3,3,3,3,2,1,4,2,4,4
47122013,6,6,6,4,3,6,5,3,6,2,4,1,5,3,4,2,1,6,4,6,3,5,1,3,4,4,3
47130034,4,2,2,6,1,2,4,2,6,6,1,1,6,1,6,4,1,1,5,5,3,2,5,5,1,4,4
47130065,4,6,4,5,5,2,4,2,4,2,2,1,4,2,4,2,4,2,4,3,2,3,4,3,1,4,4
47130066,4,2,2,2,3,4,5,3,4,1,2,1,5,3,4,4,3,2,5,5,4,2,5,5,1,5,5
47130281,6,3,3,5,3,4,5,3,4,6,4,3,4,3,3,4,3,3,4,6,3,3,4,3,5,6,3
47130286,5,3,6,3,2,4,4,6,6,6,5,1,4,3,2,4,6,2,4,6,6,6,5,3,1,3,3
47130332,3,4,4,5,4,6,6,3,6,3,5,3,5,5,6,6,5,3,4,3,4,3,5,4,3,5,5
47130345,4,1,1,5,2,4,4,2,4,6,4,3,4,2,5,5,4,1,4,4,4,5,5,3,2,3,3
47130387,2,5,5,5,1,5,5,2,5,-1,4,2,5,4,4,4,1,4,5,2,2,2,5,2,2,2,5
47130407,4,3,3,4,4,4,4,2,3,3,4,1,4,4,3,4,3,2,4,4,4,3,2,4,2,4,4
47130442,3,6,3,1,1,2,5,3,4,6,4,1,5,4,1,1,4,2,5,6,3,3,5,5,2,6,2
47130471,5,1,1,5,2,2,5,5,2,5,2,2,5,1,2,5,6,4,2,6,5,2,5,5,-1,1,5
47130533,4,3,3,5,6,4,4,3,3,4,5,2,5,4,3,5,4,4,6,6,4,2,4,3,2,6,3
47130611,4,3,6,3,4,4,4,1,5,1,4,1,4,4,3,1,4,2,4,2,4,2,4,2,1,4,4
47130685,6,6,3,3,3,3,3,4,4,6,5,3,4,4,3,5,5,4,3,6,3,3,6,6,3,3,3
47130729,3,3,4,6,6,2,5,3,5,6,2,1,4,6,6,3,3,3,4,4,3,3,4,4,2,5,3
47130823,6,6,6,3,4,6,4,2,4,6,5,1,5,4,4,4,4,6,4,6,1,1,4,2,1,6,4
50260039,4,2,4,3,3,4,4,1,4,6,3,1,6,3,6,2,2,4,4,5,4,1,6,4,1,5,3
50260077,3,3,3,2,4,4,4,3,3,3,3,2,3,3,4,3,2,4,4,3,4,3,4,2,2,4,3
50260087,6,2,5,5,5,6,5,1,5,6,4,1,4,1,5,1,1,1,5,5,2,2,5,5,1,4,2
50260131,5,5,5,5,5,4,5,3,3,6,3,6,6,6,6,6,6,3,5,5,5,1,6,1,5,5,5
50260144,4,1,2,5,1,2,5,1,2,6,4,3,5,3,4,5,5,1,4,6,4,1,5,2,1,6,2
50260165,2,4,2,3,5,5,3,2,3,3,3,3,3,3,4,5,3,2,5,5,4,2,5,4,4,4,1
50260166,3,3,4,3,3,5,5,1,3,1,4,3,3,3,3,3,1,3,4,2,3,1,4,4,1,1,4
50260181,5,2,4,6,6,1,5,2,5,6,1,1,6,6,6,3,1,1,5,5,6,2,4,5,1,5,4
50260183,2,5,3,6,3,1,5,1,5,6,1,1,4,1,3,1,1,1,5,5,5,2,5,2,1,4,5
50260275,4,3,6,4,3,4,4,2,3,2,4,1,2,2,4,4,4,2,4,2,2,4,4,3,2,4,3
50260276,4,1,6,4,4,3,5,4,4,6,5,1,5,3,5,4,2,1,2,1,4,2,5,4,1,1,3
50270016,6,6,6,6,4,3,4,4,4,6,6,1,4,2,2,4,6,3,4,6,3,6,6,3,3,4,6
50270029,3,3,3,3,3,5,5,5,5,2,2,1,3,3,3,3,2,3,5,2,3,3,2,3,1,3,3
50270030,3,3,2,3,3,5,5,2,5,3,4,1,5,3,3,3,5,2,5,5,5,2,3,5,2,5,5
50270088,5,2,5,4,4,4,4,6,4,6,3,6,6,2,4,6,4,4,5,4,6,6,5,3,6,4,4
50270151,4,2,4,5,4,1,5,1,5,2,2,2,3,1,5,3,2,2,5,3,4,3,5,3,1,5,3
50270163,1,4,2,6,6,6,4,5,2,6,5,3,4,4,3,2,3,2,4,4,6,2,4,4,2,1,1
50270164,4,1,5,4,4,4,4,3,5,-1,4,3,5,2,3,3,4,2,4,-1,-1,3,5,4,1,-1,4
50270166,3,3,2,5,3,5,5,2,3,4,5,2,1,2,4,4,6,3,3,6,6,2,4,1,2,6,6
50270194,3,5,4,5,5,1,4,3,2,6,2,1,5,5,5,4,5,1,5,5,1,2,5,2,1,1,5
50270271,3,3,6,5,4,3,4,2,3,6,2,2,4,3,4,4,2,2,3,1,4,3,6,3,1,3,2
50270287,5,3,3,4,4,2,2,1,5,2,2,1,4,3,4,3,4,1,5,4,6,1,5,4,1,5,3
50270288,4,1,4,5,3,5,5,1,3,6,4,1,5,3,4,5,4,1,5,4,4,2,5,5,1,5,1
50270317,3,2,3,4,2,2,4,3,2,3,5,3,5,5,4,5,4,2,3,6,6,2,4,3,3,6,6
50270318,3,2,3,4,2,2,4,3,2,3,5,3,5,5,4,5,4,2,3,6,6,2,4,3,3,6,6
50270408,3,6,3,4,6,6,3,3,3,3,4,1,4,4,3,4,3,2,3,3,3,3,6,6,6,4,4
50270415,6,6,4,5,4,2,3,2,2,6,4,1,4,3,4,4,4,2,4,6,4,2,5,5,1,4,4
50270426,3,2,5,5,4,4,4,2,1,6,1,3,5,3,3,4,6,2,3,6,5,1,5,2,3,3,3
50270435,3,2,4,5,2,1,4,1,4,3,4,2,4,2,3,3,4,2,5,5,3,1,5,4,1,3,3
50270436,3,2,4,5,2,1,4,1,4,3,4,2,4,2,3,3,4,2,4,5,3,1,5,4,1,3,3
50270439,4,3,3,4,2,2,4,3,3,4,4,1,5,4,3,3,3,2,4,1,1,3,5,4,1,1,3
50270475,4,2,1,1,5,2,2,1,5,2,2,1,3,1,5,4,1,3,3,2,5,4,4,4,1,2,4
50270477,4,4,4,6,2,2,5,1,5,1,2,1,6,6,6,2,2,2,5,5,2,4,4,5,1,1,5
50270478,4,2,4,4,3,2,4,2,6,3,2,5,6,2,4,3,3,3,4,4,6,2,4,4,3,4,3
50270501,3,6,1,3,2,2,4,2,4,2,3,1,5,4,4,4,4,2,2,1,1,1,4,2,1,1,6
50270502,3,4,4,6,6,5,5,2,4,4,4,1,4,3,5,2,4,2,5,4,4,2,3,4,1,4,3
50270516,2,4,3,3,4,5,3,2,4,6,5,3,5,4,4,4,5,4,5,5,3,4,5,5,1,3,5
50270533,1,2,1,5,2,5,4,3,4,3,4,1,5,2,4,4,4,2,2,1,4,1,4,3,2,4,4
50270601,4,6,6,5,2,3,5,1,4,6,5,5,5,4,4,5,5,3,4,3,1,1,5,6,1,1,3
50270611,5,1,4,3,2,3,5,4,3,6,4,3,5,3,3,3,5,1,6,6,2,1,5,6,1,1,3
50270631,5,1,6,6,5,6,5,2,5,1,2,1,4,2,4,4,2,2,4,4,6,2,5,5,1,5,4
50270638,4,2,5,5,6,5,3,3,6,6,5,1,5,3,3,4,5,2,5,4,3,4,4,2,2,4,4
50270639,5,2,4,5,3,1,5,3,6,3,4,3,5,4,4,4,2,2,5,5,6,1,5,3,1,5,3
50270667,3,3,4,5,4,5,5,2,4,6,5,3,5,4,4,4,3,2,4,4,5,2,4,4,2,1,1
50270668,3,3,4,5,4,5,5,2,4,6,5,3,5,4,4,4,3,2,4,4,5,2,4,4,2,1,1
50270775,6,6,6,6,6,5,5,6,6,6,5,3,5,5,4,6,6,6,6,6,6,1,6,6,6,6,6
50270804,4,1,3,3,5,5,4,1,5,4,4,-1,2,5,3,4,-1,6,5,6,4,1,6,6,1,4,2
50270844,6,6,6,5,4,3,4,3,6,6,4,1,4,2,4,3,4,3,6,6,3,6,4,6,1,6,2
50760031,1,5,1,5,4,4,4,5,4,6,5,2,4,3,5,5,4,2,4,4,1,4,5,2,1,4,4
50760043,4,2,3,4,4,2,4,3,3,5,4,3,5,2,4,2,4,4,4,4,3,5,1,3,1,4,2
50760054,4,-1,4,4,3,4,4,2,4,5,4,2,1,2,2,4,4,2,2,1,4,4,5,3,5,4,4
50760085,5,1,2,6,1,2,5,3,4,2,3,2,5,4,5,4,2,2,4,4,2,4,5,2,1,4,2
50760086,4,1,1,5,1,4,4,5,2,4,4,2,5,4,4,5,4,2,3,6,4,4,5,2,2,1,1
50760116,4,2,2,4,4,5,5,4,5,6,4,1,5,5,5,4,5,5,3,1,1,1,1,3,1,4,4
50760131,2,4,2,1,3,5,5,1,3,6,4,1,5,3,4,2,4,4,2,4,1,3,5,4,3,6,3
50760132,1,5,3,1,3,4,5,3,2,6,4,2,3,2,4,3,5,3,3,2,2,3,5,4,4,1,1
50760137,6,3,6,5,3,5,5,3,4,5,5,2,5,2,4,3,6,3,6,6,6,4,4,3,2,6,6
50760209,4,1,3,5,3,3,5,1,3,6,4,1,5,4,4,4,3,1,4,3,4,2,4,4,1,4,3
50760210,4,1,3,5,3,3,5,1,3,6,4,1,5,4,4,4,3,1,4,3,4,2,4,4,1,4,3
50760217,2,4,2,4,1,5,4,3,4,6,4,1,5,3,4,5,5,3,4,4,2,4,5,4,1,3,3
50760247,4,2,3,3,3,4,4,3,3,4,4,2,4,3,4,4,6,4,3,6,3,2,4,2,2,6,3
50760299,3,2,5,5,5,5,4,1,4,4,1,3,5,2,3,1,1,5,5,1,5,3,5,5,1,1,1
50760334,5,3,6,6,6,6,5,3,5,6,5,1,5,3,3,5,6,2,3,1,3,1,5,1,6,6,5
50760337,2,5,2,5,3,5,5,2,4,6,4,2,5,2,4,4,6,3,6,6,6,2,5,3,2,6,2
50760357,5,1,3,5,3,4,4,1,3,1,5,1,4,4,5,3,4,1,3,2,2,1,5,4,1,2,4
50760358,4,2,3,4,3,4,3,1,3,6,4,4,6,3,6,4,1,3,2,5,2,2,5,4,4,1,4
50760394,4,4,4,3,3,3,4,3,4,3,4,3,4,4,4,3,3,3,3,4,4,2,4,4,1,4,4
50760421,4,6,3,3,3,4,4,3,6,6,4,1,6,6,6,6,6,6,4,5,6,3,3,5,6,4,3
50760429,4,4,2,5,4,4,4,1,3,2,5,1,5,4,4,2,1,1,5,3,2,1,5,4,1,3,2
50760447,4,2,4,6,5,2,4,2,4,6,4,1,6,1,6,4,4,3,4,4,6,2,6,6,1,1,3
50760453,4,3,3,4,5,5,3,2,5,1,2,1,4,1,4,2,4,2,4,4,1,2,5,5,1,4,4
50760456,5,2,3,2,3,3,-1,2,6,6,5,1,4,3,3,3,5,2,3,3,3,1,5,4,1,3,6
50760483,5,3,3,5,4,4,4,3,4,3,4,3,4,5,5,1,3,2,4,1,3,4,1,5,1,5,3
50760485,4,2,4,4,4,2,4,2,4,2,2,4,4,3,4,4,2,2,4,4,4,4,4,2,2,5,3
50780009,6,6,3,4,6,2,2,2,4,6,5,1,4,2,4,4,4,2,4,4,6,4,5,5,1,4,2
50780010,3,4,3,4,3,4,4,3,3,3,4,4,4,5,4,3,3,3,4,4,4,3,5,4,1,5,1
50780013,3,3,3,4,3,4,3,3,3,6,5,4,4,4,3,5,5,3,4,5,3,3,4,3,6,5,4
50780055,4,3,6,3,6,5,4,3,3,6,6,4,5,4,4,3,3,3,3,6,6,6,6,3,6,6,6
50780056,6,6,6,3,2,3,4,4,3,6,4,4,4,3,3,4,4,3,3,3,6,6,4,3,6,6,6
50780087,3,4,4,6,6,3,4,3,4,6,3,1,3,2,5,3,4,3,4,4,4,2,4,4,1,4,3
50780088,6,6,3,5,4,2,3,3,5,2,2,1,4,2,4,3,2,2,5,4,3,1,5,5,1,4,4
50780314,2,1,6,4,3,5,4,3,3,2,4,3,5,2,3,4,6,4,3,6,6,1,4,6,2,6,3
50780403,4,4,4,5,3,2,4,1,4,6,4,4,3,2,4,5,5,2,4,4,4,5,5,4,1,4,3
50780404,3,3,2,4,3,2,4,3,4,6,4,3,5,4,3,5,6,4,3,2,1,1,5,3,2,4,3
50780405,3,4,5,5,4,2,4,1,4,1,2,4,3,3,3,2,3,4,3,4,2,1,5,5,2,4,4
52720041,4,2,3,4,3,3,4,2,4,3,4,4,5,4,2,4,3,2,3,2,4,2,4,3,4,4,4
52720109,3,2,3,4,4,4,3,2,4,3,4,3,4,3,5,4,5,4,5,2,2,3,4,4,2,4,2
52720141,2,5,2,5,4,4,3,4,4,6,5,1,5,4,5,5,4,4,5,5,5,4,4,3,2,5,4
52720183,4,2,3,4,1,3,4,3,4,5,3,1,5,3,3,3,3,3,3,1,1,4,4,3,2,2,3
52720229,1,4,2,1,3,4,5,2,4,4,4,4,5,2,5,3,4,2,3,2,1,2,4,2,1,1,1
52720287,5,3,4,5,4,3,4,3,4,2,1,1,3,2,4,3,2,2,4,4,4,2,4,4,2,4,5
52720334,3,3,3,4,4,5,5,3,5,3,4,6,6,6,6,2,-1,5,3,3,3,4,6,5,3,3,2
52720371,4,2,2,5,3,5,3,4,4,6,2,6,5,3,5,5,2,4,3,6,3,4,4,3,1,4,3
52720431,4,4,4,5,4,2,4,3,2,1,4,3,5,3,3,5,4,2,4,2,4,2,5,4,2,2,2
52720432,4,3,4,4,3,4,5,1,5,4,3,1,5,3,5,5,4,2,4,3,1,1,5,4,1,4,4
52720511,5,3,3,4,3,5,5,3,4,6,4,3,4,4,3,4,4,3,6,6,5,2,5,4,2,3,4
52720539,5,3,3,5,5,4,4,2,5,1,5,4,5,4,3,5,4,5,3,3,2,2,5,4,1,3,2
52720540,3,3,5,4,3,4,3,4,4,3,3,3,4,3,4,3,4,4,2,3,3,4,3,6,2,3,4
52720549,3,6,3,4,6,4,4,6,6,6,4,6,4,3,4,4,6,2,4,3,6,6,6,6,6,4,3
52720563,3,2,2,5,3,2,2,3,4,2,4,3,5,4,4,2,4,4,2,2,4,2,5,3,2,4,4
52720571,3,3,3,4,3,2,4,2,4,2,3,2,4,3,2,3,3,4,4,1,4,2,4,4,2,2,4
52720593,6,5,1,5,5,5,4,3,2,3,5,1,5,3,3,4,5,5,1,6,4,3,5,3,1,6,3
52720639,4,3,2,4,4,2,4,2,4,6,3,4,4,2,4,2,3,1,5,5,5,2,5,5,2,4,4
52720643,2,3,3,5,1,5,5,2,4,6,4,1,4,2,5,4,3,1,5,5,4,2,5,5,2,5,4
52720644,4,2,5,5,5,2,2,2,4,1,2,1,3,1,5,2,4,2,5,4,2,2,5,4,2,4,4
52720665,4,4,4,4,4,5,2,1,4,6,2,1,5,2,4,2,5,4,5,5,4,2,5,5,1,4,4
52730004,4,6,4,4,4,3,4,6,3,6,3,6,6,6,6,4,4,4,4,3,6,3,3,4,6,4,6
52730081,4,3,2,5,3,5,5,4,6,6,4,5,5,3,3,4,3,2,6,6,3,3,4,2,1,2,4
52730183,4,2,1,4,2,5,4,1,3,3,4,2,5,3,4,4,5,3,4,3,1,3,4,4,1,4,2
52730184,5,2,2,4,4,5,4,3,2,6,5,4,5,5,4,5,3,3,4,2,4,3,5,4,4,4,4
53060149,4,3,4,2,2,4,3,3,3,6,4,6,6,6,6,4,4,3,4,4,4,4,4,4,4,3,4
53060150,4,2,4,4,4,3,2,2,3,2,2,3,4,2,4,3,2,2,4,2,4,2,4,4,2,2,2
53060177,3,3,3,3,3,4,4,3,2,6,3,1,4,2,3,5,5,4,3,6,1,3,5,3,1,2,2
53060213,4,3,3,2,4,5,5,1,3,6,5,3,5,4,3,5,3,5,1,3,4,4,3,4,1,6,6
53060305,4,3,5,3,4,4,4,2,3,3,4,3,4,3,3,2,3,2,4,4,4,2,4,4,3,4,2
53060380,6,6,6,6,6,6,4,3,3,6,4,3,6,6,6,3,6,3,5,5,5,3,6,4,6,6,5
53060385,4,1,3,4,3,5,5,4,6,6,4,2,5,4,5,5,6,6,6,6,6,3,6,2,2,6,6
53060419,5,1,2,3,2,4,5,2,1,1,4,2,5,4,3,4,4,2,6,6,4,1,2,1,1,2,2
53060420,5,4,4,4,2,3,3,1,3,6,2,6,6,1,5,2,5,2,5,5,3,4,5,4,2,4,3
53060657,4,1,6,4,3,4,4,1,5,1,1,1,5,4,5,1,4,3,5,5,3,1,5,5,1,1,4
53060658,5,2,3,5,2,2,5,2,4,2,4,1,5,3,4,5,4,3,4,4,2,4,3,3,1,5,5
53060715,2,3,2,5,5,1,4,2,5,2,4,3,3,2,5,3,2,4,3,1,3,4,5,4,3,3,4
53060716,4,4,2,4,2,5,4,1,4,2,2,2,1,1,5,2,4,2,4,4,4,4,5,5,4,3,4
53060722,4,3,3,5,4,2,2,2,4,4,4,4,2,2,5,3,2,3,4,4,2,2,5,4,2,4,4
54200016,5,5,4,5,3,2,5,1,4,6,4,1,5,2,4,4,4,2,4,5,3,1,5,5,1,3,2
54200057,3,2,4,1,4,2,3,1,5,1,1,2,5,3,5,1,2,4,5,5,1,1,5,4,1,2,4
54200058,3,2,4,5,2,2,5,2,4,4,5,1,5,4,4,4,5,3,4,4,2,4,5,3,2,1,4
54200069,6,6,6,3,3,1,4,5,5,2,5,1,5,3,3,5,2,1,5,4,3,4,1,4,1,1,3
54200070,5,2,3,5,3,2,5,4,4,3,4,3,5,3,5,5,4,5,2,2,3,4,5,4,2,1,1
54200085,4,2,4,5,4,2,4,2,4,6,2,1,5,2,4,3,6,2,4,4,2,2,5,3,2,4,4
54200161,5,2,5,3,5,5,1,2,5,2,4,1,5,3,4,1,1,4,5,5,2,2,5,5,1,2,1
54200162,3,1,2,5,5,1,1,1,1,1,1,1,5,1,5,3,4,1,5,2,1,1,5,4,2,1,1
54200167,4,1,4,5,3,2,4,1,5,6,4,1,4,2,5,5,4,4,4,2,2,4,5,4,1,1,1
54200168,3,2,3,5,4,2,4,2,4,6,2,1,2,1,5,3,4,3,5,5,2,2,5,4,2,2,3
54200183,2,3,3,4,3,5,4,3,3,6,3,2,4,2,3,3,3,2,4,4,4,2,4,5,2,4,4
54200227,4,2,2,5,4,2,3,3,4,2,4,1,2,4,4,3,2,4,4,4,2,3,4,4,2,4,4
54200233,5,2,3,5,6,5,5,1,3,3,3,2,5,3,3,3,5,3,4,5,3,2,4,5,3,4,3
54200301,2,2,3,5,4,2,5,1,3,2,5,3,2,2,3,3,4,6,1,1,2,4,4,1,2,1,2
54200302,6,6,5,4,3,6,5,1,5,1,1,1,5,5,1,1,1,1,5,2,4,5,1,2,1,1,4
54200327,5,3,4,4,4,4,4,3,3,6,4,2,5,4,4,2,4,4,3,2,4,4,4,2,3,6,2
54200335,3,4,4,6,5,4,4,4,4,6,3,1,2,1,5,3,2,2,5,5,3,2,5,5,1,5,5
54200336,3,4,4,6,5,4,4,4,4,6,3,1,2,1,5,3,2,2,5,5,3,2,5,5,1,5,5
54200341,6,6,4,5,5,6,3,3,5,6,5,2,4,2,4,3,3,3,4,4,4,3,5,5,2,3,4
54200342,6,6,4,5,4,6,4,3,4,6,4,2,4,2,4,3,4,4,4,4,2,4,4,4,2,2,3
54200407,4,2,3,5,4,4,4,2,4,6,2,1,5,4,5,4,4,1,5,4,2,5,5,5,1,3,4
54200408,3,3,2,1,3,4,4,4,4,2,2,1,3,2,4,3,3,2,2,3,2,1,5,5,1,1,1
54200477,4,2,2,4,-1,6,4,6,6,2,4,2,4,2,3,4,6,3,3,6,3,3,4,6,6,6,4
54200478,2,2,2,3,4,2,4,1,3,2,3,1,4,2,1,4,3,2,1,3,4,4,5,1,4,1,1
54200489,6,6,6,4,3,3,4,2,4,2,3,2,4,2,3,4,2,2,3,2,3,2,4,3,2,2,2
54200490,4,4,3,4,3,4,4,3,4,3,3,3,4,3,3,4,4,3,2,2,3,3,1,4,3,4,3
54200563,4,3,3,4,3,4,4,3,4,3,5,2,4,5,4,4,4,4,3,3,4,2,3,3,2,2,3
54200612,6,3,4,4,5,4,4,2,2,2,3,2,4,4,4,2,3,3,4,2,3,2,4,4,2,2,4
54200622,4,4,5,6,4,5,5,3,5,6,4,2,4,2,5,3,5,4,4,4,4,5,5,5,6,4,2
54200661,4,2,3,4,4,4,4,3,5,5,5,1,5,4,4,5,3,1,5,5,2,1,5,5,4,4,3
54200662,5,4,3,4,2,2,4,2,5,2,4,3,5,4,1,4,4,3,4,2,4,4,5,2,3,5,1
54200675,3,6,4,5,3,3,4,2,4,2,3,2,3,2,4,3,3,2,5,4,3,1,5,3,1,5,5
54200685,4,3,2,4,2,2,5,4,3,3,4,2,4,4,4,4,6,2,3,1,3,4,4,1,2,1,1
54200749,6,6,4,4,5,2,4,3,3,6,5,2,5,3,4,3,6,2,5,4,4,1,5,5,1,4,4
54200781,1,5,2,5,3,4,4,5,2,5,5,4,3,2,4,3,4,4,5,4,4,2,4,4,4,1,3
54200782,4,2,4,4,2,4,2,4,5,6,5,3,4,3,4,3,4,5,4,4,2,4,4,4,1,2,1
54200875,6,6,6,4,6,6,4,6,4,6,6,2,4,4,3,4,6,6,6,6,6,6,6,6,6,6,6
54200884,4,3,4,6,3,4,5,1,5,6,1,1,3,2,4,2,3,4,4,4,2,2,4,5,1,5,3
54200981,4,2,5,4,2,4,2,2,2,6,5,2,5,2,4,5,4,1,5,5,2,2,4,4,2,4,1
54201031,4,2,4,5,3,2,2,1,5,1,1,1,3,3,4,3,2,2,5,4,6,1,5,5,3,4,3
54201032,6,3,3,5,4,2,5,2,1,1,2,1,4,3,4,2,6,2,4,4,6,2,4,5,2,4,3
54201091,4,2,2,5,3,4,5,2,3,2,4,2,5,3,4,4,4,4,1,1,2,2,4,2,1,1,1
54201194,4,2,4,4,4,2,4,4,4,6,4,2,4,3,4,2,4,2,4,4,3,2,4,4,2,3,2
54201201,4,4,4,3,2,5,4,3,2,5,5,1,5,3,5,2,3,2,4,3,4,2,4,3,1,3,4
54201220,4,2,4,5,4,3,5,1,5,4,2,1,3,2,5,2,2,4,4,4,2,2,3,2,1,5,3
54201221,3,1,3,5,2,4,4,2,5,2,2,4,4,4,2,2,4,4,4,3,3,4,4,2,1,3,3
54260008,3,3,3,3,3,3,2,2,4,3,2,2,4,1,1,2,4,2,4,3,2,2,4,4,3,2,1
54260043,6,6,6,2,4,3,3,2,3,6,3,1,5,4,4,4,4,2,4,2,2,2,6,2,1,4,4
54260044,6,6,6,3,6,5,5,6,6,6,5,2,5,3,5,5,5,3,3,6,3,4,6,2,1,6,6
54260060,3,2,3,5,3,4,4,3,3,3,4,3,3,3,4,4,2,2,4,2,4,3,4,2,2,2,3
54260075,3,4,4,5,3,4,4,5,3,5,5,3,5,4,3,5,4,3,3,4,5,4,4,4,4,1,1
54260076,3,4,4,5,3,4,4,5,3,6,5,5,5,3,3,4,5,3,4,2,5,3,4,4,5,1,1
54260117,6,6,6,4,4,3,4,2,4,6,4,2,4,2,3,2,6,4,6,6,3,2,4,4,1,3,3
54260118,6,6,6,4,4,3,4,2,4,6,4,2,4,2,3,2,6,4,6,6,3,2,4,4,1,3,3
54260136,6,6,6,4,3,4,6,3,4,6,4,2,3,3,3,3,6,3,3,3,6,2,4,2,2,6,6
54260137,3,1,1,5,5,4,5,2,3,-1,5,1,5,2,5,5,4,4,5,2,1,1,2,4,1,1,5
54260138,6,6,3,5,4,4,5,3,3,6,5,1,5,2,5,5,4,3,5,6,4,3,3,1,1,1,4
54260155,6,6,4,5,4,3,2,3,4,4,4,3,4,2,4,4,4,3,4,4,2,4,4,4,2,3,2
54260172,4,6,6,4,4,4,4,4,4,5,5,3,5,4,5,5,4,3,6,2,6,2,4,2,1,3,3
54260175,2,5,1,5,3,5,5,3,1,3,5,1,5,5,3,5,5,1,5,3,1,1,5,5,4,1,1
54260211,2,4,4,3,2,5,5,1,3,1,5,3,5,3,4,4,4,2,2,6,4,3,3,2,1,6,4
54260212,4,3,4,3,3,2,3,5,4,1,2,1,5,4,4,2,4,2,2,6,2,1,5,5,1,1,2
54260217,4,4,2,5,4,5,4,1,4,2,3,1,5,3,4,3,6,2,3,4,4,1,5,5,2,4,3
54260218,4,2,3,3,4,4,3,2,5,2,3,1,3,2,4,3,2,1,4,3,3,4,5,4,1,3,2
54260229,4,2,3,5,2,2,4,4,5,5,5,2,3,2,5,3,5,3,4,4,3,3,5,4,1,1,1
54260241,3,2,3,4,4,4,4,2,4,6,2,1,1,3,6,2,2,2,5,4,4,3,4,5,1,5,4
54260314,3,3,3,5,4,5,4,4,4,3,4,5,4,3,2,3,4,3,3,2,4,3,4,3,1,3,2
54260327,5,2,4,5,2,5,5,1,5,1,1,1,3,1,5,1,1,1,5,5,5,2,4,5,1,3,4
54260331,2,3,1,5,4,2,5,1,5,2,3,1,5,3,5,5,2,1,5,2,4,4,4,4,1,1,1
54260349,4,4,4,5,4,3,4,3,4,2,2,4,4,3,4,3,2,2,4,4,4,3,5,5,2,5,3
54260350,4,4,4,5,4,3,4,3,4,2,2,4,4,3,4,3,2,2,4,4,4,3,5,5,2,5,3
