ID,GROUP,PURPOSE,TICKET,AGE,MALE,INCOME,CAR_TT,SM_TT,TRAIN_TT,TRAIN_HE,SM_HE,CAR_CO,SM_CO,TRAIN_CO,CHOICE
950,3,4,1,2,0,2,320,95,283,60,30,170,105,72,1
951,3,4,1,3,1,2,117,61,116,120,20,55,52,46,2
951,3,4,1,3,1,2,117,58,104,30,10,71,49,46,2
951,3,4,1,3,1,2,117,65,139,60,30,44,58,46,2
951,3,4,1,3,1,2,72,61,104,30,20,44,52,38,3
951,3,4,1,3,1,2,90,61,139,60,20,71,40,34,2
951,3,4,1,3,1,2,90,58,116,120,10,44,48,34,2
951,3,4,1,3,1,2,72,65,104,120,10,55,58,46,3
951,3,4,1,3,1,2,90,65,104,30,30,55,43,34,2
951,3,4,1,3,1,2,72,58,139,60,10,55,46,38,2
952,3,4,1,3,1,2,160,277,391,30,10,64,62,57,3
952,3,4,1,3,1,2,208,273,391,120,10,104,70,57,2
952,3,4,1,3,1,2,208,270,391,30,20,80,64,51,2
952,3,4,1,3,1,2,128,270,297,60,30,104,64,51,3
952,3,4,1,3,1,2,208,270,328,30,30,64,64,57,2
952,3,4,1,3,1,2,128,273,328,30,10,80,57,51,3
952,3,4,1,3,1,2,128,270,328,60,20,64,70,68,3
952,3,4,1,3,1,2,128,273,391,30,30,104,72,68,3
952,3,4,1,3,1,2,160,273,328,60,30,80,70,57,3
953,3,4,1,4,0,1,180,94,248,120,30,105,72,67,2
953,3,4,1,4,0,1,234,100,188,120,30,84,57,50,2
953,3,4,1,4,0,1,144,108,248,120,20,84,62,50,2
953,3,4,1,4,0,1,234,108,208,60,10,136,62,50,2
953,3,4,1,4,0,1,144,108,208,120,30,136,64,56,2
953,3,4,1,4,0,1,234,108,188,60,20,105,64,56,2
953,3,4,1,4,0,1,180,100,188,60,10,84,74,67,2
953,3,4,1,4,0,1,180,94,188,120,20,136,66,56,2
953,3,4,1,4,0,1,180,108,208,30,20,136,88,67,2
954,3,4,1,4,1,1,160,112,179,30,10,64,54,50,1
954,3,4,1,4,1,1,208,108,179,120,10,104,62,50,1
954,3,4,1,4,1,1,208,105,179,30,20,80,57,45,1
954,3,4,1,4,1,1,128,105,137,60,30,104,57,45,1
954,3,4,1,4,1,1,208,105,151,30,30,64,56,50,1
954,3,4,1,4,1,1,128,108,151,30,10,80,50,45,1
954,3,4,1,4,1,1,128,105,151,60,20,64,62,60,1
954,3,4,1,4,1,1,128,108,179,30,30,104,64,60,1
954,3,4,1,4,1,1,160,108,151,60,30,80,62,50,1
955,3,4,1,4,1,2,169,125,208,120,20,80,72,62,2
955,3,4,1,4,1,2,169,119,190,30,10,104,70,62,2
955,3,4,1,4,1,2,169,133,244,60,30,64,82,62,2
955,3,4,1,4,1,2,104,125,190,30,20,64,72,52,3
955,3,4,1,4,1,2,130,125,244,60,20,104,56,47,2
955,3,4,1,4,1,2,130,119,208,120,10,64,66,47,2
955,3,4,1,4,1,2,104,133,190,120,10,80,82,62,3
955,3,4,1,4,1,2,130,133,190,30,30,80,58,47,2
955,3,4,1,4,1,2,104,119,244,60,10,80,64,52,3
958,3,4,1,5,1,1,143,145,200,120,20,75,62,55,3
958,3,4,1,5,1,1,143,142,184,30,10,97,57,55,1
958,3,4,1,5,1,1,143,149,233,60,30,60,66,55,3
958,3,4,1,5,1,1,88,145,184,30,20,60,58,46,3
958,3,4,1,5,1,1,110,145,233,60,20,97,48,41,3
958,3,4,1,5,1,1,110,142,200,120,10,60,54,41,3
958,3,4,1,5,1,1,88,149,184,120,10,75,66,55,3
958,3,4,1,5,1,1,110,149,184,30,30,75,49,41,3
958,3,4,1,5,1,1,88,142,233,60,10,75,53,46,3
959,3,4,1,5,1,1,40,28,61,120,30,30,22,19,3
959,3,4,1,5,1,1,52,30,51,120,30,24,18,14,3
959,3,4,1,5,1,1,32,32,61,120,20,24,19,14,3
959,3,4,1,5,1,1,52,32,54,60,10,39,19,14,2
959,3,4,1,5,1,1,32,32,54,120,30,39,20,16,2
959,3,4,1,5,1,1,52,32,51,60,20,30,20,16,1
959,3,4,1,5,1,1,40,30,51,60,10,24,25,19,3
959,3,4,1,5,1,1,40,28,51,120,20,39,21,16,2
959,3,4,1,5,1,1,40,32,54,30,20,39,31,19,1
961,3,4,1,2,1,2,182,112,192,120,20,75,72,60,2
961,3,4,1,2,1,2,182,106,174,30,10,97,70,60,2
961,3,4,1,2,1,2,182,120,228,60,30,60,82,60,3
961,3,4,1,2,1,2,112,112,174,30,20,60,72,50,3
961,3,4,1,2,1,2,140,112,228,60,20,97,56,45,2
961,3,4,1,2,1,2,140,106,192,120,10,60,66,45,2
961,3,4,1,2,1,2,112,120,174,120,10,75,82,60,3
961,3,4,1,2,1,2,140,120,174,30,30,75,58,45,2
961,3,4,1,2,1,2,112,106,228,60,10,75,64,50,3
962,3,4,1,3,1,2,100,90,120,120,30,55,42,38,3
962,3,4,1,3,1,2,130,92,95,120,30,44,32,29,1
962,3,4,1,3,1,2,80,94,120,120,20,44,32,29,3
962,3,4,1,3,1,2,130,94,103,60,10,71,32,29,1
962,3,4,1,3,1,2,80,94,103,120,30,71,35,32,1
962,3,4,1,3,1,2,130,94,95,60,20,55,35,32,3
962,3,4,1,3,1,2,100,92,95,60,10,44,42,38,3
962,3,4,1,3,1,2,100,90,95,120,20,71,36,32,2
962,3,4,1,3,1,2,100,94,103,30,20,71,46,38,1
963,3,4,1,3,1,3,91,51,104,120,20,40,38,31,2
963,3,4,1,3,1,3,91,48,95,30,10,52,35,31,2
963,3,4,1,3,1,3,91,55,123,60,30,32,43,31,2
963,3,4,1,3,1,3,56,51,95,30,20,32,38,26,2
963,3,4,1,3,1,3,70,51,123,60,20,52,26,23,2
963,3,4,1,3,1,3,70,48,104,120,10,32,34,23,2
963,3,4,1,3,1,3,56,55,95,120,10,40,43,31,2
963,3,4,1,3,1,3,70,55,95,30,30,40,28,23,2
963,3,4,1,3,1,3,56,48,123,60,10,40,32,26,2
964,3,4,1,4,1,2,160,226,322,30,10,92,66,62,3
964,3,4,1,4,1,2,208,222,322,120,10,149,72,62,3
964,3,4,1,4,1,2,208,219,322,30,20,115,66,56,3
964,3,4,1,4,1,2,128,219,249,60,30,149,66,56,3
964,3,4,1,4,1,2,208,219,273,30,30,92,66,62,3
964,3,4,1,4,1,2,128,222,273,30,10,115,62,56,3
964,3,4,1,4,1,2,128,219,273,60,20,92,74,74,3
964,3,4,1,4,1,2,128,222,322,30,30,149,78,74,3
964,3,4,1,4,1,2,160,222,273,60,30,115,72,62,3
965,3,4,1,5,1,1,160,151,247,120,30,85,64,60,2
965,3,4,1,5,1,1,208,154,185,120,30,68,52,45,2
965,3,4,1,5,1,1,128,158,247,120,20,68,53,45,3
965,3,4,1,5,1,1,208,158,206,60,10,110,53,45,2
965,3,4,1,5,1,1,128,158,206,120,30,110,54,50,2
965,3,4,1,5,1,1,208,158,185,60,20,85,54,50,2
965,3,4,1,5,1,1,160,154,185,60,10,68,66,60,3
965,3,4,1,5,1,1,160,151,185,120,20,110,57,50,2
965,3,4,1,5,1,1,160,158,206,30,20,110,72,60,2
966,3,4,1,2,0,2,150,110,220,30,10,60,58,50,2
966,3,4,1,2,0,2,195,102,220,120,10,97,72,50,3
966,3,4,1,2,0,2,195,96,220,30,20,75,66,45,2
966,3,4,1,2,0,2,120,96,167,60,30,97,66,45,3
966,3,4,1,2,0,2,195,96,185,30,30,60,64,50,2
966,3,4,1,2,0,2,120,102,185,30,10,75,54,45,3
966,3,4,1,2,0,2,120,96,185,60,20,60,66,60,3
966,3,4,1,2,0,2,120,102,220,30,30,97,72,60,3
966,3,4,1,2,0,2,150,102,185,60,30,75,72,50,3
967,3,4,1,3,1,3,190,185,332,120,30,120,80,77,3
967,3,4,1,3,1,3,247,191,264,120,30,96,64,58,2
967,3,4,1,3,1,3,152,199,332,120,20,96,66,58,3
967,3,4,1,3,1,3,247,199,287,60,10,156,66,58,2
967,3,4,1,3,1,3,152,199,287,120,30,156,70,64,3
967,3,4,1,3,1,3,247,199,264,60,20,120,70,64,2
967,3,4,1,3,1,3,190,191,264,60,10,96,82,77,3
967,3,4,1,3,1,3,190,185,264,120,20,156,72,64,2
967,3,4,1,3,1,3,190,199,287,30,20,156,97,77,3
968,3,4,1,2,1,3,130,109,179,120,30,80,54,54,3
968,3,4,1,2,1,3,169,112,137,120,30,64,46,40,3
968,3,4,1,2,1,3,104,116,179,120,20,64,48,40,3
968,3,4,1,2,1,3,169,116,151,60,10,104,48,40,2
968,3,4,1,2,1,3,104,116,151,120,30,104,49,45,2
968,3,4,1,2,1,3,169,116,137,60,20,80,49,45,2
968,3,4,1,2,1,3,130,112,137,60,10,64,57,54,3
968,3,4,1,2,1,3,130,109,137,120,20,104,50,45,2
968,3,4,1,2,1,3,130,116,151,30,20,104,64,54,1
969,3,4,1,2,1,3,208,97,205,120,20,110,74,67,2
969,3,4,1,2,1,3,208,91,184,30,10,143,72,67,2
969,3,4,1,2,1,3,208,105,246,60,30,88,88,67,2
969,3,4,1,2,1,3,128,97,184,30,20,88,78,56,2
969,3,4,1,2,1,3,160,97,246,60,20,143,58,50,2
969,3,4,1,2,1,3,160,91,205,120,10,88,70,50,2
969,3,4,1,2,1,3,128,105,184,120,10,110,88,67,2
969,3,4,1,2,1,3,160,105,184,30,30,110,62,50,2
969,3,4,1,2,1,3,128,91,246,60,10,110,66,56,2
970,3,4,1,3,1,2,100,67,137,30,10,56,40,36,2
970,3,4,1,3,1,2,130,63,137,120,10,91,46,36,2
970,3,4,1,3,1,2,130,60,137,30,20,70,43,32,1
970,3,4,1,3,1,2,80,60,108,60,30,91,43,32,1
970,3,4,1,3,1,2,130,60,118,30,30,56,42,36,2
970,3,4,1,3,1,2,80,63,118,30,10,70,36,32,2
970,3,4,1,3,1,2,80,60,118,60,20,56,45,43,2
970,3,4,1,3,1,2,80,63,137,30,30,91,46,43,2
970,3,4,1,3,1,2,100,63,118,60,30,70,46,36,1
971,3,4,1,2,0,1,143,49,125,120,20,75,53,48,3
971,3,4,1,2,0,1,143,44,114,30,10,97,50,48,1
971,3,4,1,2,0,1,143,55,146,60,30,60,62,48,3
971,3,4,1,2,0,1,88,49,114,30,20,60,53,40,3
971,3,4,1,2,0,1,110,49,146,60,20,97,42,36,3
971,3,4,1,2,0,1,110,44,125,120,10,60,50,36,3
971,3,4,1,2,0,1,88,55,114,120,10,75,62,48,3
971,3,4,1,2,0,1,110,55,114,30,30,75,43,36,3
971,3,4,1,2,0,1,88,44,146,60,10,75,46,40,3
972,3,4,1,2,0,1,70,97,137,120,30,45,34,31,2
972,3,4,1,2,0,1,91,99,116,120,30,36,26,23,1
972,3,4,1,2,0,1,56,101,137,120,20,36,26,23,3
972,3,4,1,2,0,1,91,101,123,60,10,58,26,23,1
972,3,4,1,2,0,1,56,101,123,120,30,58,28,26,2
972,3,4,1,2,0,1,91,101,116,60,20,45,28,26,1
972,3,4,1,2,0,1,70,99,116,60,10,36,36,31,3
972,3,4,1,2,0,1,70,97,116,120,20,58,31,26,2
972,3,4,1,2,0,1,70,101,123,30,20,58,40,31,1
973,3,4,1,2,1,3,270,164,368,30,10,120,86,74,3
973,3,4,1,2,1,3,351,150,368,120,10,195,108,74,2
973,3,4,1,2,1,3,351,139,368,30,20,150,99,67,2
973,3,4,1,2,1,3,216,139,278,60,30,195,99,67,3
973,3,4,1,2,1,3,351,139,308,30,30,120,91,74,2
973,3,4,1,2,1,3,216,150,308,30,10,150,80,67,3
973,3,4,1,2,1,3,216,139,308,60,20,120,99,89,3
973,3,4,1,2,1,3,216,150,368,30,30,195,108,89,3
973,3,4,1,2,1,3,270,150,308,60,30,150,108,74,2
974,3,4,1,3,1,2,210,63,236,120,30,110,78,74,2
974,3,4,1,3,1,2,273,71,182,120,30,88,64,56,2
974,3,4,1,3,1,2,168,81,236,120,20,88,66,56,3
974,3,4,1,3,1,2,273,81,200,60,10,143,66,56,2
974,3,4,1,3,1,2,168,81,200,120,30,143,70,62,2
974,3,4,1,3,1,2,273,81,182,60,20,110,70,62,2
974,3,4,1,3,1,2,210,71,182,60,10,88,82,74,2
974,3,4,1,3,1,2,210,63,182,120,20,143,72,62,2
974,3,4,1,3,1,2,210,81,200,30,20,143,99,74,1
975,3,4,1,3,1,2,169,147,202,120,20,100,58,58,3
975,3,4,1,3,1,2,169,144,185,30,10,130,57,58,3
975,3,4,1,3,1,2,169,151,237,60,30,80,64,58,3
975,3,4,1,3,1,2,104,147,185,30,20,80,56,48,3
975,3,4,1,3,1,2,130,147,237,60,20,130,48,43,3
975,3,4,1,3,1,2,130,144,202,120,10,80,52,43,3
975,3,4,1,3,1,2,104,151,185,120,10,100,64,58,3
975,3,4,1,3,1,2,130,151,185,30,30,100,49,43,3
975,3,4,1,3,1,2,104,144,237,60,10,100,52,48,3
976,3,4,1,3,1,3,247,71,200,120,20,105,82,74,2
976,3,4,1,3,1,3,247,63,182,30,10,136,78,74,2
976,3,4,1,3,1,3,247,81,236,60,30,84,99,74,2
976,3,4,1,3,1,3,152,71,182,30,20,84,86,62,2
976,3,4,1,3,1,3,190,71,236,60,20,136,64,56,2
976,3,4,1,3,1,3,190,63,200,120,10,84,78,56,2
976,3,4,1,3,1,3,152,81,182,120,10,105,99,74,2
976,3,4,1,3,1,3,190,81,182,30,30,105,66,56,2
976,3,4,1,3,1,3,152,63,236,60,10,105,72,62,2
977,3,4,1,4,0,1,90,41,106,30,10,48,42,35,3
977,3,4,1,4,0,1,117,37,106,120,10,78,49,35,3
977,3,4,1,4,0,1,117,34,106,30,20,60,46,31,3
977,3,4,1,4,0,1,72,34,85,60,30,78,46,31,3
977,3,4,1,4,0,1,117,34,92,30,30,48,43,35,3
977,3,4,1,4,0,1,72,37,92,30,10,60,38,31,3
977,3,4,1,4,0,1,72,34,92,60,20,48,46,42,3
977,3,4,1,4,0,1,72,37,106,30,30,78,49,42,3
977,3,4,1,4,0,1,90,37,92,60,30,60,49,35,3
978,3,4,1,4,1,2,70,38,103,30,10,32,29,25,3
978,3,4,1,4,1,2,91,34,103,120,10,52,38,25,3
978,3,4,1,4,1,2,91,31,103,30,20,40,34,22,3
978,3,4,1,4,1,2,56,31,82,60,30,52,34,22,3
978,3,4,1,4,1,2,91,31,89,30,30,32,32,25,3
978,3,4,1,4,1,2,56,34,89,30,10,40,26,22,3
978,3,4,1,4,1,2,56,31,89,60,20,32,34,30,3
978,3,4,1,4,1,2,56,34,103,30,30,52,38,30,3
978,3,4,1,4,1,2,70,34,89,60,30,40,38,25,3
979,3,4,1,4,1,2,280,139,285,30,10,136,72,64,2
979,3,4,1,4,1,2,364,131,285,120,10,221,86,64,1
979,3,4,1,4,1,2,364,125,285,30,20,170,78,58,2
979,3,4,1,4,1,2,224,125,216,60,30,221,78,58,2
979,3,4,1,4,1,2,364,125,239,30,30,136,74,64,2
979,3,4,1,4,1,2,224,131,239,30,10,170,66,58,2
979,3,4,1,4,1,2,224,125,239,60,20,136,82,77,2
979,3,4,1,4,1,2,224,131,285,30,30,221,86,77,2
979,3,4,1,4,1,2,280,131,239,60,30,170,86,64,1
981,3,4,1,2,0,1,170,73,206,30,10,80,62,54,2
981,3,4,1,2,0,1,221,65,206,120,10,130,74,54,2
981,3,4,1,2,0,1,221,59,206,30,20,100,70,49,2
981,3,4,1,2,0,1,136,59,157,60,30,130,70,49,2
981,3,4,1,2,0,1,221,59,173,30,30,80,64,54,2
981,3,4,1,2,0,1,136,65,173,30,10,100,57,49,2
981,3,4,1,2,0,1,136,59,173,60,20,80,70,65,2
981,3,4,1,2,0,1,136,65,206,30,30,130,74,65,2
981,3,4,1,2,0,1,170,65,173,60,30,100,74,54,2
982,3,4,1,2,0,2,220,120,352,120,30,125,88,84,2
982,3,4,1,2,0,2,286,129,266,120,30,100,72,63,2
982,3,4,1,2,0,2,176,141,352,120,20,100,74,63,2
982,3,4,1,2,0,2,286,141,295,60,10,162,74,63,2
982,3,4,1,2,0,2,176,141,295,120,30,162,78,70,2
982,3,4,1,2,0,2,286,141,266,60,20,125,78,70,2
982,3,4,1,2,0,2,220,129,266,60,10,100,94,84,2
982,3,4,1,2,0,2,220,120,266,120,20,162,82,70,2
982,3,4,1,2,0,2,220,141,295,30,20,162,110,84,2
983,3,4,1,2,1,2,120,141,234,120,30,80,50,50,2
983,3,4,1,2,1,2,156,144,181,120,30,64,42,38,2
983,3,4,1,2,1,2,96,148,234,120,20,64,43,38,3
983,3,4,1,2,1,2,156,148,199,60,10,104,43,38,2
983,3,4,1,2,1,2,96,148,199,120,30,104,45,42,2
983,3,4,1,2,1,2,156,148,181,60,20,80,45,42,2
983,3,4,1,2,1,2,120,144,181,60,10,64,52,50,3
983,3,4,1,2,1,2,120,141,181,120,20,104,46,42,2
983,3,4,1,2,1,2,120,148,199,30,20,104,56,50,2
984,3,4,1,2,1,2,325,113,242,120,20,145,91,79,2
984,3,4,1,2,1,2,325,105,219,30,10,188,86,79,2
984,3,4,1,2,1,2,325,123,288,60,30,116,108,79,3
984,3,4,1,2,1,2,200,113,219,30,20,116,91,66,3
984,3,4,1,2,1,2,250,113,288,60,20,188,70,59,2
984,3,4,1,2,1,2,250,105,242,120,10,116,82,59,2
984,3,4,1,2,1,2,200,123,219,120,10,145,108,79,3
984,3,4,1,2,1,2,250,123,219,30,30,145,72,59,2
984,3,4,1,2,1,2,200,105,288,60,10,145,80,66,2
986,3,4,1,3,0,2,270,109,336,30,10,152,82,72,2
986,3,4,1,3,0,2,351,95,336,120,10,247,105,72,2
986,3,4,1,3,0,2,351,84,336,30,20,190,97,65,2
986,3,4,1,3,0,2,216,84,257,60,30,247,97,65,2
986,3,4,1,3,0,2,351,84,283,30,30,152,88,72,2
986,3,4,1,3,0,2,216,95,283,30,10,190,78,65,2
986,3,4,1,3,0,2,216,84,283,60,20,152,97,86,2
986,3,4,1,3,0,2,216,95,336,30,30,247,102,86,2
986,3,4,1,3,0,2,270,95,283,60,30,190,105,72,2
988,3,4,1,3,1,2,169,120,169,120,20,70,62,55,2
988,3,4,1,3,1,2,169,117,153,30,10,91,57,55,2
988,3,4,1,3,1,2,169,124,201,60,30,56,66,55,3
988,3,4,1,3,1,2,104,120,153,30,20,56,58,46,3
988,3,4,1,3,1,2,130,120,201,60,20,91,48,41,2
988,3,4,1,3,1,2,130,117,169,120,10,56,54,41,2
988,3,4,1,3,1,2,104,124,153,120,10,70,66,55,2
988,3,4,1,3,1,2,130,124,153,30,30,70,49,41,2
988,3,4,1,3,1,2,104,117,201,60,10,70,53,46,2
989,3,4,1,3,1,2,110,120,190,30,10,52,49,38,3
989,3,4,1,3,1,2,143,116,190,120,10,84,57,38,2
989,3,4,1,3,1,2,143,113,190,30,20,65,53,34,2
989,3,4,1,3,1,2,88,113,142,60,30,84,53,34,3
989,3,4,1,3,1,2,143,113,158,30,30,52,52,38,2
989,3,4,1,3,1,2,88,116,158,30,10,65,46,34,2
989,3,4,1,3,1,2,88,113,158,60,20,52,56,46,3
989,3,4,1,3,1,2,88,116,190,30,30,84,58,46,2
989,3,4,1,3,1,2,110,116,158,60,30,65,57,38,1
990,3,4,1,3,1,2,210,118,282,30,10,120,74,66,3
990,3,4,1,3,1,2,273,108,282,120,10,195,91,66,2
990,3,4,1,3,1,2,273,100,282,30,20,150,82,59,2
990,3,4,1,3,1,2,168,100,214,60,30,195,82,59,3
990,3,4,1,3,1,2,273,100,237,30,30,120,78,66,2
990,3,4,1,3,1,2,168,108,237,30,10,150,70,59,3
990,3,4,1,3,1,2,168,100,237,60,20,120,86,79,3
990,3,4,1,3,1,2,168,108,282,30,30,195,88,79,3
990,3,4,1,3,1,2,210,108,237,60,30,150,91,66,2
991,3,4,1,3,1,2,91,34,89,120,20,45,38,30,3
991,3,4,1,3,1,2,91,31,82,30,10,58,34,30,3
991,3,4,1,3,1,2,91,38,103,60,30,36,43,30,3
991,3,4,1,3,1,2,56,34,82,30,20,36,38,25,3
991,3,4,1,3,1,2,70,34,103,60,20,58,26,22,3
991,3,4,1,3,1,2,70,31,89,120,10,36,34,22,3
991,3,4,1,3,1,2,56,38,82,120,10,45,43,30,3
991,3,4,1,3,1,2,70,38,82,30,30,45,28,22,3
991,3,4,1,3,1,2,56,31,103,60,10,45,32,25,3
992,3,4,1,3,1,3,143,49,125,120,20,85,53,48,2
992,3,4,1,3,1,3,143,44,114,30,10,110,50,48,2
992,3,4,1,3,1,3,143,55,146,60,30,68,62,48,2
992,3,4,1,3,1,3,88,49,114,30,20,68,53,40,2
992,3,4,1,3,1,3,110,49,146,60,20,110,42,36,2
992,3,4,1,3,1,3,110,44,125,120,10,68,50,36,2
992,3,4,1,3,1,3,88,55,114,120,10,85,62,48,2
992,3,4,1,3,1,3,110,55,114,30,30,85,43,36,2
992,3,4,1,3,1,3,88,44,146,60,10,85,46,40,2
993,3,4,1,3,1,3,170,175,302,120,30,115,66,64,3
993,3,4,1,3,1,3,221,180,233,120,30,92,53,48,2
993,3,4,1,3,1,3,136,186,302,120,20,92,56,48,3
993,3,4,1,3,1,3,221,186,256,60,10,149,56,48,2
993,3,4,1,3,1,3,136,186,256,120,30,149,57,53,3
993,3,4,1,3,1,3,221,186,233,60,20,115,57,53,2
993,3,4,1,3,1,3,170,180,233,60,10,92,70,64,3
993,3,4,1,3,1,3,170,175,233,120,20,149,62,53,2
993,3,4,1,3,1,3,170,186,256,30,20,149,78,64,3
994,3,4,1,4,0,2,240,110,294,120,30,145,86,79,3
994,3,4,1,4,0,2,312,118,223,120,30,116,70,59,2
994,3,4,1,4,0,2,192,128,294,120,20,116,72,59,3
994,3,4,1,4,0,2,312,128,247,60,10,188,72,59,2
994,3,4,1,4,0,2,192,128,247,120,30,188,74,66,3
994,3,4,1,4,0,2,312,128,223,60,20,145,74,66,2
994,3,4,1,4,0,2,240,118,223,60,10,116,91,79,3
994,3,4,1,4,0,2,240,110,223,120,20,188,80,66,2
994,3,4,1,4,0,2,240,128,247,30,20,188,108,79,3
995,3,4,1,4,0,2,351,158,266,120,20,150,97,86,3
995,3,4,1,4,0,2,351,152,242,30,10,195,91,86,2
995,3,4,1,4,0,2,351,166,314,60,30,120,108,86,3
995,3,4,1,4,0,2,216,158,242,30,20,120,94,72,3
995,3,4,1,4,0,2,270,158,314,60,20,195,74,65,2
995,3,4,1,4,0,2,270,152,266,120,10,120,86,65,1
995,3,4,1,4,0,2,216,166,242,120,10,150,108,86,3
995,3,4,1,4,0,2,270,166,242,30,30,150,78,65,2
995,3,4,1,4,0,2,216,152,314,60,10,150,82,72,2
996,3,4,1,4,1,1,140,77,135,30,10,52,46,42,2
996,3,4,1,4,1,1,182,73,135,120,10,84,54,42,2
996,3,4,1,4,1,1,182,70,135,30,20,65,50,38,2
996,3,4,1,4,1,1,112,70,106,60,30,84,50,38,2
996,3,4,1,4,1,1,182,70,116,30,30,52,48,42,2
996,3,4,1,4,1,1,112,73,116,30,10,65,43,38,2
996,3,4,1,4,1,1,112,70,116,60,20,52,52,50,2
996,3,4,1,4,1,1,112,73,135,30,30,84,54,50,2
996,3,4,1,4,1,1,140,73,116,60,30,65,54,42,2
997,3,4,1,4,1,2,140,174,238,30,10,64,53,49,2
997,3,4,1,4,1,2,182,170,238,120,10,104,62,49,2
997,3,4,1,4,1,2,182,167,238,30,20,80,57,44,2
997,3,4,1,4,1,2,112,167,195,60,30,104,57,44,2
997,3,4,1,4,1,2,182,167,209,30,30,64,54,49,2
997,3,4,1,4,1,2,112,170,209,30,10,80,49,44,2
997,3,4,1,4,1,2,112,167,209,60,20,64,62,59,3
997,3,4,1,4,1,2,112,170,238,30,30,104,64,59,3
997,3,4,1,4,1,2,140,170,209,60,30,80,62,49,2
998,3,4,1,4,1,2,100,59,140,120,30,65,49,48,2
998,3,4,1,4,1,2,130,62,105,120,30,52,42,36,2
998,3,4,1,4,1,2,80,66,140,120,20,52,43,36,3
998,3,4,1,4,1,2,130,66,117,60,10,84,43,36,2
998,3,4,1,4,1,2,80,66,117,120,30,84,45,40,2
998,3,4,1,4,1,2,130,66,105,60,20,65,45,40,1
998,3,4,1,4,1,2,100,62,105,60,10,52,52,48,3
998,3,4,1,4,1,2,100,59,105,120,20,84,46,40,2
998,3,4,1,4,1,2,100,66,117,30,20,84,58,48,1
999,3,4,1,4,1,2,120,128,206,30,10,52,50,46,2
999,3,4,1,4,1,2,156,124,206,120,10,84,57,46,1
999,3,4,1,4,1,2,156,121,206,30,20,65,53,41,1
999,3,4,1,4,1,2,96,121,161,60,30,84,53,41,1
999,3,4,1,4,1,2,156,121,176,30,30,52,52,46,2
999,3,4,1,4,1,2,96,124,176,30,10,65,46,41,3
999,3,4,1,4,1,2,96,121,176,60,20,52,56,55,3
999,3,4,1,4,1,2,96,124,206,30,30,84,58,55,2
999,3,4,1,4,1,2,120,124,176,60,30,65,57,46,1
1000,3,4,1,4,1,2,273,71,200,120,20,145,82,74,2
1000,3,4,1,4,1,2,273,63,182,30,10,188,78,74,2
1000,3,4,1,4,1,2,273,81,236,60,30,116,99,74,2
1000,3,4,1,4,1,2,168,71,182,30,20,116,86,62,3
1000,3,4,1,4,1,2,210,71,236,60,20,188,64,56,2
1000,3,4,1,4,1,2,210,63,200,120,10,116,78,56,2
1000,3,4,1,4,1,2,168,81,182,120,10,145,99,74,2
1000,3,4,1,4,1,2,210,81,182,30,30,145,66,56,2
1000,3,4,1,4,1,2,168,63,236,60,10,145,72,62,2
1001,3,4,1,4,1,3,190,244,401,30,10,100,70,64,2
1001,3,4,1,4,1,3,247,236,401,120,10,162,82,64,2
1001,3,4,1,4,1,3,247,230,401,30,20,125,78,58,2
1001,3,4,1,4,1,3,152,230,315,60,30,162,78,58,3
1001,3,4,1,4,1,3,247,230,344,30,30,100,74,64,2
1001,3,4,1,4,1,3,152,236,344,30,10,125,66,58,3
1001,3,4,1,4,1,3,152,230,344,60,20,100,80,77,3
1001,3,4,1,4,1,3,152,236,401,30,30,162,86,77,3
1001,3,4,1,4,1,3,190,236,344,60,30,125,82,64,2
1002,3,4,1,4,1,3,143,195,219,120,20,70,48,48,2
1002,3,4,1,4,1,3,143,193,206,30,10,91,46,48,2
1002,3,4,1,4,1,3,143,197,245,60,30,56,52,48,3
1002,3,4,1,4,1,3,88,195,206,30,20,56,45,40,3
1002,3,4,1,4,1,3,110,195,245,60,20,91,38,36,2
1002,3,4,1,4,1,3,110,193,219,120,10,56,42,36,3
1002,3,4,1,4,1,3,88,197,206,120,10,70,52,48,3
1002,3,4,1,4,1,3,110,197,206,30,30,70,40,36,3
1002,3,4,1,4,1,3,88,193,245,60,10,70,43,40,2
1004,3,4,1,5,0,2,234,232,287,120,20,105,82,79,2
1004,3,4,1,5,0,2,234,229,258,30,10,136,80,79,2
1004,3,4,1,5,0,2,234,236,344,60,30,84,91,79,2
1004,3,4,1,5,0,2,144,232,258,30,20,84,78,66,3
1004,3,4,1,5,0,2,180,232,344,60,20,136,66,59,2
1004,3,4,1,5,0,2,180,229,287,120,10,84,72,59,3
1004,3,4,1,5,0,2,144,236,258,120,10,105,91,79,3
1004,3,4,1,5,0,2,180,236,258,30,30,105,66,59,1
1004,3,4,1,5,0,2,144,229,344,60,10,105,72,66,3
1005,3,4,1,5,1,1,182,101,214,120,20,85,70,62,1
1005,3,4,1,5,1,1,182,95,194,30,10,110,66,62,1
1005,3,4,1,5,1,1,182,109,255,60,30,68,80,62,3
1005,3,4,1,5,1,1,112,101,194,30,20,68,70,52,3
1005,3,4,1,5,1,1,140,101,255,60,20,110,53,47,1
1005,3,4,1,5,1,1,140,95,214,120,10,68,66,47,1
1005,3,4,1,5,1,1,112,109,194,120,10,85,80,62,1
1005,3,4,1,5,1,1,140,109,194,30,30,85,56,47,1
1005,3,4,1,5,1,1,112,95,255,60,10,85,62,52,1
