GROUP,SURVEY,SP,ID,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,CAR_AV,SM_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,CHOICE
3,1,1,920,3,1,3,2,1,4,1,3,0,22,17,1,1,1,252,270,60,143,281,20,0,192,112,3
3,1,1,920,3,1,3,2,1,4,1,3,0,22,17,1,1,1,300,270,30,149,301,30,0,192,182,3
3,1,1,920,3,1,3,2,1,4,1,3,0,22,17,1,1,1,252,225,60,149,293,30,0,240,140,2
3,1,1,921,3,1,3,2,1,3,1,2,0,22,1,1,1,1,193,176,30,64,194,10,0,170,100,2
3,1,1,921,3,1,3,2,1,3,1,2,0,22,1,1,1,1,193,176,120,56,245,10,0,221,162,1
3,1,1,921,3,1,3,2,1,3,1,2,0,22,1,1,1,1,193,158,30,50,225,20,0,221,125,2
3,1,1,921,3,1,3,2,1,3,1,2,0,22,1,1,1,1,150,158,60,50,225,30,0,136,162,2
3,1,1,921,3,1,3,2,1,3,1,2,0,22,1,1,1,1,164,176,30,50,210,30,0,221,100,2
3,1,1,921,3,1,3,2,1,3,1,2,0,22,1,1,1,1,164,158,30,56,181,10,0,136,125,2
3,1,1,921,3,1,3,2,1,3,1,2,0,22,1,1,1,1,164,211,60,50,225,20,0,136,100,3
3,1,1,921,3,1,3,2,1,3,1,2,0,22,1,1,1,1,193,211,30,56,237,30,0,136,162,2
3,1,1,921,3,1,3,2,1,3,1,2,0,22,1,1,1,1,164,176,60,56,245,30,0,170,125,1
3,1,1,922,3,1,3,2,1,3,1,3,0,1,22,1,1,1,193,211,120,50,225,30,0,170,95,2
3,1,1,922,3,1,3,2,1,3,1,3,0,1,22,1,1,1,150,158,120,56,181,30,0,221,76,2
3,1,1,922,3,1,3,2,1,3,1,3,0,1,22,1,1,1,193,158,120,64,194,20,0,136,76,2
3,1,1,922,3,1,3,2,1,3,1,3,0,1,22,1,1,1,164,158,60,64,194,10,0,221,123,2
3,1,1,922,3,1,3,2,1,3,1,3,0,1,22,1,1,1,164,176,120,64,194,30,0,136,123,2
3,1,1,922,3,1,3,2,1,3,1,3,0,1,22,1,1,1,150,176,60,64,194,20,0,221,95,2
3,1,1,922,3,1,3,2,1,3,1,3,0,1,22,1,1,1,150,211,60,56,237,10,0,170,76,2
3,1,1,922,3,1,3,2,1,3,1,3,0,1,22,1,1,1,150,176,120,50,210,20,0,170,123,2
3,1,1,922,3,1,3,2,1,3,1,3,0,1,22,1,1,1,164,211,30,64,281,20,0,170,123,2
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,190,184,120,100,189,30,0,100,65,3
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,142,138,120,103,155,30,0,130,52,3
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,190,138,120,107,162,20,0,80,52,3
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,158,138,60,107,162,10,0,130,84,3
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,158,153,120,107,167,30,0,80,84,3
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,142,153,60,107,167,20,0,130,65,3
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,142,184,60,103,194,10,0,100,52,3
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,142,153,120,100,169,20,0,100,84,3
3,1,1,923,3,1,3,2,1,3,1,3,0,2,1,1,1,1,158,184,30,107,218,20,0,100,84,3
3,1,1,924,3,1,3,2,1,3,1,3,0,22,17,1,1,1,262,270,120,95,322,20,0,312,170,3
3,1,1,924,3,1,3,2,1,3,1,3,0,22,17,1,1,1,237,270,30,86,301,10,0,312,221,2
3,1,1,924,3,1,3,2,1,3,1,3,0,22,17,1,1,1,312,270,60,107,366,30,0,312,136,3
3,1,1,924,3,1,3,2,1,3,1,3,0,22,17,1,1,1,237,225,30,95,322,20,0,192,136,3
3,1,1,924,3,1,3,2,1,3,1,3,0,22,17,1,1,1,312,202,60,95,237,20,0,240,221,2
3,1,1,924,3,1,3,2,1,3,1,3,0,22,17,1,1,1,262,202,120,86,293,10,0,240,136,3
3,1,1,924,3,1,3,2,1,3,1,3,0,22,17,1,1,1,237,270,120,107,366,10,0,192,170,3
3,1,1,924,3,1,3,2,1,3,1,3,0,22,17,1,1,1,237,202,30,107,254,30,0,240,170,3
3,1,1,924,3,1,3,2,1,3,1,3,0,22,17,1,1,1,312,225,60,86,274,10,0,192,170,2
3,1,1,925,3,1,3,2,1,4,1,2,0,20,10,1,1,1,225,169,30,159,184,10,0,150,68,3
3,1,1,925,3,1,3,2,1,4,1,2,0,20,10,1,1,1,225,169,120,155,218,10,0,195,110,3
3,1,1,925,3,1,3,2,1,4,1,2,0,20,10,1,1,1,225,152,30,152,198,20,0,195,85,3
3,1,1,925,3,1,3,2,1,4,1,2,0,20,10,1,1,1,181,152,60,152,198,30,0,120,110,3
3,1,1,925,3,1,3,2,1,4,1,2,0,20,10,1,1,1,196,169,30,152,194,30,0,195,68,3
3,1,1,925,3,1,3,2,1,4,1,2,0,20,10,1,1,1,196,152,30,155,169,10,0,120,85,3
3,1,1,925,3,1,3,2,1,4,1,2,0,20,10,1,1,1,196,203,60,152,210,20,0,120,68,3
3,1,1,925,3,1,3,2,1,4,1,2,0,20,10,1,1,1,225,203,30,155,218,30,0,120,110,3
3,1,1,925,3,1,3,2,1,4,1,2,0,20,10,1,1,1,196,169,60,155,218,30,0,150,85,3
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,205,200,120,55,218,30,0,180,110,3
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,159,150,120,61,176,30,0,234,88,2
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,205,150,120,69,184,20,0,144,88,2
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,174,150,60,69,184,10,0,234,143,2
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,174,167,120,69,189,30,0,144,143,2
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,159,167,60,69,189,20,0,234,110,2
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,159,200,60,61,225,10,0,180,88,3
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,159,167,120,55,198,20,0,180,143,2
3,1,1,926,3,1,3,3,0,3,1,2,0,17,2,1,1,1,174,200,30,69,274,20,0,180,143,3
3,1,1,927,3,1,3,3,0,3,1,3,0,1,2,1,1,1,106,119,30,41,142,10,0,90,48,2
3,1,1,927,3,1,3,3,0,3,1,3,0,1,2,1,1,1,106,119,120,37,167,10,0,117,78,2
3,1,1,927,3,1,3,3,0,3,1,3,0,1,2,1,1,1,106,107,30,34,155,20,0,117,60,2
3,1,1,927,3,1,3,3,0,3,1,3,0,1,2,1,1,1,85,107,60,34,155,30,0,72,78,3
3,1,1,927,3,1,3,3,0,3,1,3,0,1,2,1,1,1,92,119,30,34,147,30,0,117,48,2
3,1,1,927,3,1,3,3,0,3,1,3,0,1,2,1,1,1,92,107,30,37,130,10,0,72,60,3
3,1,1,927,3,1,3,3,0,3,1,3,0,1,2,1,1,1,92,143,60,34,155,20,0,72,48,3
3,1,1,927,3,1,3,3,0,3,1,3,0,1,2,1,1,1,106,143,30,37,167,30,0,72,78,3
3,1,1,927,3,1,3,3,0,3,1,3,0,1,2,1,1,1,92,119,60,37,167,30,0,90,60,2
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,216,170,120,130,167,30,0,140,80,3
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,171,128,120,133,136,30,0,182,64,2
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,216,128,120,137,142,20,0,112,64,3
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,186,128,60,137,142,10,0,182,104,2
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,186,142,120,137,147,30,0,112,104,3
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,171,142,60,137,147,20,0,182,80,3
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,171,170,60,133,169,10,0,140,64,3
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,171,142,120,130,153,20,0,140,104,3
3,1,1,928,3,1,3,3,0,3,1,3,0,2,17,1,1,1,186,170,30,137,184,20,0,140,104,3
3,1,1,929,3,1,3,3,0,3,1,3,0,22,1,1,1,1,193,176,30,64,194,10,0,170,84,2
3,1,1,929,3,1,3,3,0,3,1,3,0,22,1,1,1,1,193,176,120,56,245,10,0,221,136,2
3,1,1,929,3,1,3,3,0,3,1,3,0,22,1,1,1,1,193,158,30,50,225,20,0,221,105,2
3,1,1,929,3,1,3,3,0,3,1,3,0,22,1,1,1,1,150,158,60,50,225,30,0,136,136,2
3,1,1,929,3,1,3,3,0,3,1,3,0,22,1,1,1,1,164,176,30,50,210,30,0,221,84,2
3,1,1,929,3,1,3,3,0,3,1,3,0,22,1,1,1,1,164,158,30,56,181,10,0,136,105,2
3,1,1,929,3,1,3,3,0,3,1,3,0,22,1,1,1,1,164,211,60,50,225,20,0,136,84,2
3,1,1,929,3,1,3,3,0,3,1,3,0,22,1,1,1,1,193,211,30,56,237,30,0,136,136,2
3,1,1,929,3,1,3,3,0,3,1,3,0,22,1,1,1,1,164,176,60,56,245,30,0,170,105,2
3,1,1,930,3,1,3,3,0,4,1,3,0,1,22,1,1,1,250,210,30,111,225,10,0,200,112,3
3,1,1,930,3,1,3,3,0,4,1,3,0,1,22,1,1,1,250,210,120,103,274,10,0,260,182,2
3,1,1,930,3,1,3,3,0,4,1,3,0,1,22,1,1,1,250,189,30,97,254,20,0,260,140,2
3,1,1,930,3,1,3,3,0,4,1,3,0,1,22,1,1,1,191,189,60,97,254,30,0,160,182,3
3,1,1,930,3,1,3,3,0,4,1,3,0,1,22,1,1,1,211,210,30,97,237,30,0,260,112,2
3,1,1,930,3,1,3,3,0,4,1,3,0,1,22,1,1,1,211,189,30,103,210,10,0,160,140,3
3,1,1,930,3,1,3,3,0,4,1,3,0,1,22,1,1,1,211,252,60,97,266,20,0,160,112,3
3,1,1,930,3,1,3,3,0,4,1,3,0,1,22,1,1,1,250,252,30,103,274,30,0,160,182,3
3,1,1,930,3,1,3,3,0,4,1,3,0,1,22,1,1,1,211,210,60,103,274,30,0,200,140,2
3,1,1,931,3,1,3,3,1,2,1,2,0,1,2,1,1,1,106,119,30,41,142,10,0,90,40,3
3,1,1,931,3,1,3,3,1,2,1,2,0,1,2,1,1,1,106,119,120,37,167,10,0,117,65,2
3,1,1,931,3,1,3,3,1,2,1,2,0,1,2,1,1,1,106,107,30,34,155,20,0,117,50,3
3,1,1,931,3,1,3,3,1,2,1,2,0,1,2,1,1,1,85,107,60,34,155,30,0,72,65,3
3,1,1,931,3,1,3,3,1,2,1,2,0,1,2,1,1,1,92,119,30,34,147,30,0,117,40,3
3,1,1,931,3,1,3,3,1,2,1,2,0,1,2,1,1,1,92,107,30,37,130,10,0,72,50,2
3,1,1,931,3,1,3,3,1,2,1,2,0,1,2,1,1,1,92,143,60,34,155,20,0,72,40,3
3,1,1,931,3,1,3,3,1,2,1,2,0,1,2,1,1,1,106,143,30,37,167,30,0,72,65,3
3,1,1,931,3,1,3,3,1,2,1,2,0,1,2,1,1,1,92,119,60,37,167,30,0,90,50,3
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,234,184,30,99,210,10,0,160,72,3
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,234,184,120,91,254,10,0,208,117,2
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,234,166,30,85,237,20,0,208,90,2
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,175,166,60,85,237,30,0,128,117,3
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,195,184,30,85,218,30,0,208,72,2
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,195,166,30,91,194,10,0,128,90,3
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,195,221,60,85,237,20,0,128,72,3
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,234,221,30,91,254,30,0,128,117,3
3,1,1,932,3,1,3,3,1,3,0,2,0,22,1,1,1,1,195,184,60,91,254,30,0,160,90,3
3,1,1,933,3,1,3,3,1,3,1,3,0,2,1,1,1,1,133,170,120,84,181,20,0,130,50,2
3,1,1,933,3,1,3,3,1,3,1,3,0,2,1,1,1,1,121,170,30,81,169,10,0,130,65,2
3,1,1,933,3,1,3,3,1,3,1,3,0,2,1,1,1,1,156,170,60,88,210,30,0,130,40,2
3,1,1,933,3,1,3,3,1,3,1,3,0,2,1,1,1,1,121,142,30,84,181,20,0,80,40,3
3,1,1,933,3,1,3,3,1,3,1,3,0,2,1,1,1,1,156,128,60,84,147,20,0,100,65,2
3,1,1,933,3,1,3,3,1,3,1,3,0,2,1,1,1,1,133,128,120,81,169,10,0,100,40,2
3,1,1,933,3,1,3,3,1,3,1,3,0,2,1,1,1,1,121,170,120,88,210,10,0,80,50,3
3,1,1,933,3,1,3,3,1,3,1,3,0,2,1,1,1,1,121,128,30,88,153,30,0,100,50,2
3,1,1,933,3,1,3,3,1,3,1,3,0,2,1,1,1,1,156,142,60,81,162,10,0,80,50,3
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,118,156,120,63,176,20,0,156,70,3
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,107,156,30,60,167,10,0,156,91,2
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,140,156,60,67,198,30,0,156,56,3
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,107,130,30,63,176,20,0,96,56,3
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,140,117,60,63,136,20,0,120,91,2
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,118,117,120,60,162,10,0,120,56,3
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,107,156,120,67,198,10,0,96,70,3
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,107,117,30,67,142,30,0,120,70,2
3,1,1,934,3,1,3,3,1,2,1,3,0,2,1,1,1,1,140,130,60,60,153,10,0,96,70,3
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,406,329,120,226,337,30,0,250,140,3
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,307,247,120,232,274,30,0,325,112,2
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,406,247,120,240,281,20,0,200,112,3
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,340,247,60,240,281,10,0,325,182,2
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,340,274,120,240,293,30,0,200,182,2
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,307,274,60,240,293,20,0,325,140,2
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,307,329,60,232,349,10,0,250,112,3
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,307,274,120,226,301,20,0,250,182,3
3,1,1,935,3,1,3,3,1,3,1,2,0,21,22,1,1,1,340,329,30,240,393,20,0,250,182,3
3,1,1,936,3,1,3,3,1,5,1,2,0,1,10,1,1,1,182,155,30,124,167,10,0,130,76,2
3,1,1,936,3,1,3,3,1,5,1,2,0,1,10,1,1,1,182,155,120,120,194,10,0,169,123,2
3,1,1,936,3,1,3,3,1,5,1,2,0,1,10,1,1,1,182,139,30,117,181,20,0,169,95,3
3,1,1,936,3,1,3,3,1,5,1,2,0,1,10,1,1,1,153,139,60,117,181,30,0,104,123,3
3,1,1,936,3,1,3,3,1,5,1,2,0,1,10,1,1,1,163,155,30,117,176,30,0,169,76,3
3,1,1,936,3,1,3,3,1,5,1,2,0,1,10,1,1,1,163,139,30,120,155,10,0,104,95,2
3,1,1,936,3,1,3,3,1,5,1,2,0,1,10,1,1,1,163,186,60,117,189,20,0,104,76,3
3,1,1,936,3,1,3,3,1,5,1,2,0,1,10,1,1,1,182,186,30,120,198,30,0,104,123,3
3,1,1,936,3,1,3,3,1,5,1,2,0,1,10,1,1,1,163,155,60,120,194,30,0,130,95,3
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,236,23,120,63,23,30,0,190,115,2
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,182,17,120,71,23,30,0,247,92,2
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,236,17,120,81,25,20,0,152,92,3
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,200,17,60,81,25,10,0,247,149,3
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,200,19,120,81,23,30,0,152,149,2
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,182,19,60,81,23,20,0,247,115,2
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,182,23,60,71,25,10,0,190,92,3
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,182,19,120,63,25,20,0,190,149,3
3,1,1,937,3,1,6,1,0,4,1,3,0,1,25,1,1,1,200,23,30,81,31,20,0,190,149,3
3,1,1,938,3,1,6,2,0,2,1,3,0,17,2,1,1,1,205,23,120,55,23,30,0,180,90,2
3,1,1,938,3,1,6,2,0,2,1,3,0,17,2,1,1,1,159,17,120,61,23,30,0,234,72,2
3,1,1,938,3,1,6,2,0,2,1,3,0,17,2,1,1,1,205,17,120,69,25,20,0,144,72,2
3,1,1,938,3,1,6,2,0,2,1,3,0,17,2,1,1,1,174,17,60,69,25,10,0,234,117,2
3,1,1,938,3,1,6,2,0,2,1,3,0,17,2,1,1,1,174,19,120,69,23,30,0,144,117,2
3,1,1,938,3,1,6,2,0,2,1,3,0,17,2,1,1,1,159,19,60,69,23,20,0,234,90,2
3,1,1,938,3,1,6,2,0,2,1,3,0,17,2,1,1,1,159,23,60,61,25,10,0,180,72,2
3,1,1,938,3,1,6,2,0,2,1,3,0,17,2,1,1,1,159,19,120,55,25,20,0,180,117,2
3,1,1,938,3,1,6,2,0,2,1,3,0,17,2,1,1,1,174,23,30,69,31,20,0,180,117,2
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,128,13,30,57,16,10,0,100,64,1
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,128,13,120,53,21,10,0,130,104,1
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,128,12,30,50,21,20,0,130,80,1
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,98,12,60,50,21,30,0,80,104,1
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,108,13,30,50,17,30,0,130,64,1
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,108,12,30,53,16,10,0,80,80,1
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,108,16,60,50,16,20,0,80,64,1
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,128,16,30,53,17,30,0,80,104,1
3,1,1,939,3,1,7,3,1,5,1,2,0,1,2,1,1,1,108,13,60,53,21,30,0,100,80,1
3,1,1,940,4,0,1,0,0,3,1,0,0,1,2,1,1,1,131,40,30,60,45,10,0,110,48,2
3,1,1,940,4,0,1,0,0,3,1,0,0,1,2,1,1,1,131,40,120,56,53,10,0,143,78,2
3,1,1,940,4,0,1,0,0,3,1,0,0,1,2,1,1,1,131,36,30,53,49,20,0,143,60,2
3,1,1,940,4,0,1,0,0,3,1,0,0,1,2,1,1,1,101,36,60,53,49,30,0,88,78,2
3,1,1,940,4,0,1,0,0,3,1,0,0,1,2,1,1,1,111,40,30,53,48,30,0,143,48,2
3,1,1,940,4,0,1,0,0,3,1,0,0,1,2,1,1,1,111,36,30,56,42,10,0,88,60,2
3,1,1,940,4,0,1,0,0,3,1,0,0,1,2,1,1,1,111,48,60,53,50,20,0,88,48,2
3,1,1,940,4,0,1,0,0,3,1,0,0,1,2,1,1,1,131,48,30,56,53,30,0,88,78,2
3,1,1,940,4,0,1,0,0,3,1,0,0,1,2,1,1,1,111,40,60,56,53,30,0,110,60,2
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,199,52,120,112,53,30,0,100,55,3
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,155,39,120,115,45,30,0,130,44,3
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,199,39,120,119,46,20,0,80,44,3
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,170,39,60,119,46,10,0,130,71,3
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,170,43,120,119,48,30,0,80,71,3
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,155,43,60,119,48,20,0,130,55,3
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,155,52,60,115,56,10,0,100,44,3
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,155,43,120,112,49,20,0,100,71,3
3,1,1,941,4,0,1,0,0,4,1,0,0,17,2,1,1,1,170,52,30,119,64,20,0,100,71,3
3,1,1,942,4,0,1,1,0,2,0,1,0,1,23,1,1,1,205,74,120,97,82,20,0,260,105,2
3,1,1,942,4,0,1,1,0,2,0,1,0,1,23,1,1,1,185,74,30,91,78,10,0,260,136,2
3,1,1,942,4,0,1,1,0,2,0,1,0,1,23,1,1,1,244,74,60,105,94,30,0,260,84,2
3,1,1,942,4,0,1,1,0,2,0,1,0,1,23,1,1,1,185,62,30,97,82,20,0,160,84,2
3,1,1,942,4,0,1,1,0,2,0,1,0,1,23,1,1,1,244,56,60,97,64,20,0,200,136,2
3,1,1,942,4,0,1,1,0,2,0,1,0,1,23,1,1,1,205,56,120,91,74,10,0,200,84,2
3,1,1,942,4,0,1,1,0,2,0,1,0,1,23,1,1,1,185,74,120,105,94,10,0,160,105,2
3,1,1,942,4,0,1,1,0,2,0,1,0,1,23,1,1,1,185,56,30,105,66,30,0,200,105,2
3,1,1,942,4,0,1,1,0,2,0,1,0,1,23,1,1,1,244,62,60,91,72,10,0,160,105,2
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,114,50,120,59,54,20,0,130,50,2
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,104,50,30,56,52,10,0,130,65,2
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,135,50,60,63,62,30,0,130,40,3
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,104,42,30,59,53,20,0,80,40,1
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,135,38,60,59,43,20,0,100,65,2
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,114,38,120,56,50,10,0,100,40,3
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,104,50,120,63,62,10,0,80,50,2
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,104,38,30,63,45,30,0,100,50,1
3,1,1,943,4,0,1,1,0,2,0,2,0,9,2,1,1,1,135,42,60,56,48,10,0,80,50,2
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,135,46,120,56,49,30,0,90,45,2
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,104,34,120,59,40,30,0,117,36,2
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,135,34,120,63,42,20,0,72,36,3
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,114,34,60,63,42,10,0,117,58,2
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,114,38,120,63,43,30,0,72,58,2
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,104,38,60,63,43,20,0,117,45,2
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,104,46,60,59,50,10,0,90,36,3
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,104,38,120,56,45,20,0,90,58,2
3,1,1,944,4,0,1,1,0,2,1,2,0,1,2,1,1,1,114,46,30,63,57,20,0,90,58,2
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,191,64,120,83,72,20,0,221,90,2
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,173,64,30,77,70,10,0,221,117,2
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,227,64,60,91,82,30,0,221,72,3
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,173,53,30,83,72,20,0,136,72,2
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,227,48,60,83,56,20,0,170,117,2
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,191,48,120,77,66,10,0,170,72,2
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,173,64,120,91,82,10,0,136,90,3
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,173,48,30,91,58,30,0,170,90,2
3,1,1,945,4,0,1,1,0,2,1,2,0,1,22,1,1,1,227,53,60,77,64,10,0,136,90,2
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,149,38,30,73,42,10,0,90,44,3
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,149,38,120,69,48,10,0,117,71,3
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,149,34,30,66,43,20,0,117,55,1
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,112,34,60,66,43,30,0,72,71,1
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,124,38,30,66,43,30,0,117,44,1
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,124,34,30,69,38,10,0,72,55,2
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,124,46,60,66,46,20,0,72,44,2
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,149,46,30,69,48,30,0,72,71,2
3,1,1,946,4,0,1,1,0,2,1,2,0,22,2,1,1,1,124,38,60,69,48,30,0,90,55,3
3,1,1,947,4,0,1,1,0,3,1,2,0,25,26,1,1,1,195,59,120,119,64,20,0,182,90,2
3,1,1,947,4,0,1,1,0,3,1,2,0,25,26,1,1,1,180,59,30,114,62,10,0,182,117,2
3,1,1,947,4,0,1,1,0,3,1,2,0,25,26,1,1,1,225,59,60,125,72,30,0,182,72,3
3,1,1,947,4,0,1,1,0,3,1,2,0,25,26,1,1,1,180,49,30,119,62,20,0,112,72,3
3,1,1,947,4,0,1,1,0,3,1,2,0,25,26,1,1,1,225,44,60,119,49,20,0,140,117,2
3,1,1,947,4,0,1,1,0,3,1,2,0,25,26,1,1,1,195,44,120,114,57,10,0,140,72,2
3,1,1,947,4,0,1,1,0,3,1,2,0,25,26,1,1,1,180,59,120,125,72,10,0,112,90,3
3,1,1,947,4,0,1,1,0,3,1,2,0,25,26,1,1,1,180,44,30,125,52,30,0,140,90,2
3,1,1,947,4,0,1,1,0,3,1,2,0,25,26,1,1,1,225,49,60,114,54,10,0,112,90,2
3,1,1,948,4,0,1,1,0,3,1,3,0,22,20,1,1,1,236,79,120,128,88,20,0,312,155,2
